PUMA,probability
5307,0.00030910742888187417
3400,0.0025464564379316297
5906,0.0013140411045974043
4638,0.0008871784647129115
5916,0.0008711209359398271
6804,0.0001565609055375726
4702,0.0007921714194721622
2506,0.0002529060781760788
5910,0.0022239677350721853
2322,0.0006155386029682342
4503,0.00022079102062991007
2312,0.0009166172674635662
4616,0.0007332938139708528
2513,0.0003853806905540249
6802,7.493513427439373e-05
1903,0.0019603566377140503
2510,0.0002930499001087898
5913,0.0017141411965267564
6302,0.000433553276873278
2317,0.00010035955483177732
4302,0.0003372081042347718
2307,0.0016659686102075035
4619,0.0008068908208474896
5914,0.001386299984076284
2308,0.0007667469989147786
6100,0.0012310772059364683
4631,0.00042953889468000687
4904,0.0006423011509233748
4601,0.0005606753796601959
5902,0.0007466750879484232
5600,0.000606171711183935
6301,0.0006142004755704772
6400,0.00033051746724598665
2101,0.0016833642663783449
4617,0.0004723589714082319
4630,0.0008403440057914153
5306,0.000519193430329728
2507,0.0004375676590665491
6500,0.00023283416720972338
4502,0.00028502113572224756
1901,0.0021677663843663896
2303,0.0005285603221140272
5908,0.001170861473037402
2516,0.0003813663083607538
4633,0.0003572800152011272
5309,9.768330003626326e-05
5912,0.0005419415960915974
5304,0.0010263437140796427
6701,0.0010945882113652511
4501,0.0002662873521536491
4504,0.000259596715164864
4615,0.0006516680427076741
4613,0.0006409630235256177
2316,0.0003960857097360811
5303,0.0012658685182781512
4632,0.0012056527853790847
5904,0.002221291480276671
4905,0.0010370487332616988
2311,0.001307350467608619
4628,0.0012083290401745988
2514,0.00034122248642804283
4803,0.0001257839753891609
4637,0.0011173363771271208
4602,0.00027565424393794836
1904,0.0015923716033308668
6601,7.761138906990779e-05
4625,0.00033988435903028585
6803,0.00031579806587065924
2005,0.0008162577126317888
2508,0.00011507895620710465
4622,0.0009206316496568372
4618,0.00034925125081458505
4634,0.0008095670756430037
4627,0.00033453184943925776
4636,0.0009032359934859958
4608,0.00037066128917869753
5308,0.0001431796315600023
5909,0.0009674661085783333
4603,0.001513422086863202
4400,0.0007640707441192646
2305,0.0010517681346370264
5400,0.00047904960839701707
1907,0.0006543442975031881
4301,0.0002662873521536491
4614,0.0008456965153824435
3306,0.0026642116489342484
4802,0.00017261843431065697
4629,0.0006811068454583287
1905,0.0014251056786112378
6602,9.233079044523512e-05
2309,0.0004215101302934647
6806,0.0005406034686938404
1902,0.0039621952247585685
5302,0.0021891764227305022
2320,0.0008898547195084255
2318,0.00018466158089047025
5301,0.0017542850184594674
4901,0.0008911928469061825
4610,0.0010263437140796427
5305,0.0004991215193633725
35002,0.00047771148099926003
11002,0.00028903551791551867
57001,0.00028903551791551867
35003,0.0006690636988785155
13001,0.00018064719869719916
49003,0.0017194937061177846
5001,0.0021998814419125585
35004,0.0005111646659431858
11001,0.0009473941976119778
49004,0.000778790145494592
35001,0.0004134813659069225
35005,0.0004629920796239327
49001,0.00023283416720972338
35006,0.0005098265385454287
57002,0.00034122248642804283
21001,0.0002462154411872937
35007,0.0010504300072392693
35008,0.000173956561708414
49002,0.001386299984076284
35009,0.0001993809822657976
53001,0.00024086293159626557
51155,0.00015388465074205854
59306,0.0007908332920744053
51115,0.0002301579124142093
51206,0.0012297390785387114
51125,7.493513427439373e-05
59304,0.0006195529851615053
51105,7.493513427439373e-05
59302,0.0013956668758605833
59301,0.0018238676431428331
59308,0.0014010193854516113
51044,0.00014585588635551635
51246,0.001959018510316293
51165,0.0006208911125592623
4102,0.003164671295695378
10702,0.0015027170676811456
4101,0.0026374491009791075
51110,0.00023952480419850853
51225,0.0016592779732187183
51175,0.0002676254795514062
51095,0.00019670472747028355
51244,0.00012310772059364686
51085,0.00045897769743066157
51010,7.493513427439373e-05
51080,0.0002074097466523398
59309,0.0005606753796601959
51084,9.768330003626326e-05
51235,0.001474616392328248
59307,0.0011989621483902996
1301,0.005153128608762326
51167,0.0003773519261674827
51089,0.0001512083959465445
51145,0.00019670472747028355
51255,0.0011922715114015144
51045,0.00011374082880934761
51020,7.493513427439373e-05
51087,0.00033586997683701474
51245,0.0005860998002175796
59305,0.0011936096387992715
51096,0.00025825858776710694
51090,0.00038002818096299673
1302,0.0052909557307313
55002,0.000129798357582432
51154,0.0005954666920018788
51186,0.0006717399536740295
51120,7.493513427439373e-05
51040,0.0007332938139708528
10703,0.001553565908795913
51215,0.00022614353022093822
51097,0.00019670472747028355
59303,0.0008818259551218833
51135,0.00047102084401047485
4103,0.004241863850889788
51164,0.00031044555627963115
51224,0.00010705019182056247
55001,0.00017663281650392808
10701,0.001732874980095355
10502,0.0009848617647491749
11604,0.001129379523706934
10800,0.00022079102062991007
11504,0.0007038550112201982
11701,0.0013608755635189003
11507,0.0002997405370975749
10503,0.00047771148099926003
10501,0.000521869685125242
11615,0.0006891356098448709
11704,0.0012324153333342254
11703,0.0007466750879484232
11607,0.0018854215034396565
10504,0.0002743161165401913
11802,0.00030509304668860306
11609,0.0015107458320676877
10200,0.000608847965979449
11706,0.00018867596308374136
11401,0.0006770924632650576
11402,7.493513427439373e-05
11300,0.0018599970828822728
11505,0.0003867188179517819
11606,0.0009741567455671185
11611,0.000956761089396277
11602,0.0011909333840037575
11705,0.00022881978501645227
11608,0.0018399251719159173
11502,0.0006369486413323467
11616,0.0005138409207386998
11605,0.0005753947810355232
11503,0.00043087702207776396
10600,0.0009112647578725379
10901,0.0006034954563884209
11501,0.0007225887947887967
11200,0.0001257839753891609
11603,0.0011106457401383356
11801,0.00042953889468000687
11601,0.0015120839594654448
11612,0.0010865594469787092
10902,8.162577126317888e-05
10300,0.0002087478740500968
11104,0.000564689761853467
10400,7.894951646766481e-05
10100,0.0015294796156362861
11702,0.0013702424553031997
11000,0.00011909333840037573
11900,0.000216776638436639
11613,0.0007145600304022544
11610,0.0011936096387992715
11101,0.0011561420716620747
11614,0.000781466400290106
11506,0.00014585588635551635
11103,0.0007520275975394512
11102,0.00112670326891142
55103,0.00023283416720972338
70101,0.00018064719869719916
30000,0.0002863592631200046
20000,0.00012712210278691794
10000,0.00019804285486804056
70301,0.0004536251878396335
50000,0.000129798357582432
41003,0.00020071910966355463
55102,7.493513427439373e-05
70201,0.00010705019182056247
40101,0.0003813663083607538
40301,0.0003719994165764546
41001,7.493513427439373e-05
1401,0.0009634517263850623
55101,0.00021811476583439603
41005,0.0001565609055375726
1001,0.003211505754616874
40701,0.0007600563619259935
41004,0.000216776638436639
41002,0.00011775521100261871
901,0.003471102469781738
902,0.004058540397397075
1002,0.005301660749913356
903,0.002380528640609758
1808,0.00014585588635551635
1003,0.003306512799857623
1004,0.002783304987334624
2601,0.0002783304987334624
2602,0.0002515679507783218
2603,0.00013113648498018902
1703,0.0007520275975394512
1005,0.002086140613103211
904,0.003390814825916316
413,0.0006530061701054311
403,0.0005673660166489812
407,0.00045763957003290453
406,0.00045897769743066157
409,0.0010584587716258114
402,0.001173537727832916
408,0.0012939691936310488
401,0.0012016384031858136
412,0.0003372081042347718
411,0.00046165395222617564
410,0.0013541849265301152
404,0.0006262436221502904
405,0.0005272221947162702
703,0.001959018510316293
905,0.0013983431306560973
1403,0.0004041144741226233
906,0.001684702393776102
308,0.0013354511429615166
305,0.001778371311619094
2202,0.0005285603221140272
1103,0.0025718808584890133
1205,0.00030375491929084597
907,0.0006797687180605717
1104,0.0018961265226217125
2104,0.0004174957481001936
2103,0.0012645303908803943
2201,0.0009166172674635662
1404,0.0006904737372426279
1504,0.0005847616728198225
1503,0.0006195529851615053
1402,0.0017208318335155417
306,0.0012698829004714222
1105,0.003554066368442674
1106,0.00225340653782284
304,0.001684702393776102
303,0.0016900549033671299
503,0.00208212623090994
307,0.0013207317415861895
804,0.0015455371444093706
805,0.0009821855099536605
806,0.0010276818414773996
2203,0.00012712210278691794
704,0.0014532063539641354
4008,0.0004121432385091655
3903,0.00038002818096299673
4110,0.0012337534607319823
3806,0.0008028764386542185
3808,0.0006075098385816919
3902,0.0004736970988059889
4009,0.000523207812522999
3705,0.0019496516185319938
4004,0.0010571206442280543
3107,0.002380528640609758
4111,0.0016980836677536722
1207,0.0004215101302934647
4112,0.0022828453405734942
3307,0.0006289198769458045
3807,0.0008430202605869294
4109,0.0012484728621073098
1206,0.0005767329084332804
4006,0.001473278264930491
4104,0.0016566017184232043
3312,0.00011775521100261871
4003,0.0010678256634101108
4007,0.00012043146579813278
3710,0.0018118244965630197
3308,0.0004389057864643061
4016,0.0006864593550493568
3309,0.0006489917879121599
3313,0.0006596968070942161
3212,0.00023149603981196634
2903,0.001699421795151429
4114,7.493513427439373e-05
4015,0.0005713803988422522
3707,0.0019068315418037688
4108,0.0014585588635551636
4105,0.002562513966704714
3704,0.0013608755635189003
3901,0.0003612943973943983
3809,0.001434472570395537
4018,0.0004937690097723444
4012,0.0014224294238157238
3311,0.0001859997082882273
4010,0.00045094893304411935
3803,0.0008149195852340318
4011,0.00031445993847290226
3709,0.00107719255519441
4014,0.0009166172674635662
4017,0.0014585588635551636
3706,0.0006235673673547764
3804,0.0005446178508871116
4013,0.000995566783931231
3703,0.0005834235454220654
3810,0.0007038550112201982
4106,0.0017997813499832066
4107,0.0023885574049963
4005,0.0009340129236344075
3708,0.0022146008432878863
3805,0.0007239269221865536
4113,0.0005365890865005694
3310,0.0015388465074205855
3108,0.0013541849265301152
4800,0.000566027889251224
3300,0.0015923716033308668
5300,0.0002662873521536491
1704,0.0006530061701054311
4300,0.0007092075208112263
4600,0.00020607161925458275
5200,0.00033453184943925776
4500,0.0008871784647129115
3600,0.0005459559782848686
1208,0.001386299984076284
3500,0.0018573208280867586
4700,0.0011802283648217012
2000,0.0029425421476677108
5003,0.0003867188179517819
4900,8.296389866093591e-05
5002,0.0011668470908441308
5504,0.0002743161165401913
5502,7.493513427439373e-05
5505,0.0002930499001087898
910,0.0004603158248284186
908,0.0001565609055375726
5506,0.00046433020702168966
5507,0.0003171361932684163
5501,7.493513427439373e-05
5401,0.0002836830083244906
909,0.00034389874122355696
5503,7.493513427439373e-05
5403,7.493513427439373e-05
5402,0.0001257839753891609
1006,0.0017529468910617103
1321,0.0008416821331891724
1322,0.0007399844509596381
1317,0.0002836830083244906
1323,0.0005954666920018788
1305,0.0011802283648217012
1303,0.002521032017374246
1318,0.0001819853260949562
1314,0.0006971643742314131
705,0.0002555823329715929
1319,0.0005446178508871116
1324,0.00026227296996037805
1316,0.0004723589714082319
1320,0.0002984024096998179
3417,0.0006770924632650576
3528,7.493513427439373e-05
3531,0.00010705019182056247
3521,0.0001819853260949562
3007,0.00025825858776710694
3407,0.00023149603981196634
3414,0.00010571206442280544
3420,0.0006423011509233748
3419,0.0003425606138257999
3415,0.00048038773579477405
3409,0.00015522277813981558
3527,0.0009085885030770239
3529,0.0004469345508508483
3532,7.493513427439373e-05
202,0.0006918118646403849
3418,0.0005406034686938404
3410,0.00045897769743066157
3530,7.493513427439373e-05
3416,0.0005860998002175796
3523,0.00018064719869719916
3524,0.0007399844509596381
3413,0.000129798357582432
3412,0.0002475535685850507
3009,7.493513427439373e-05
3005,0.001216357804561141
3421,0.0010196530770908575
3422,0.0005071502837499147
3411,0.0006757543358673005
3525,0.0016566017184232043
3522,0.0003131218110751452
3520,0.0007252650495843107
3008,0.0007734376359035638
3526,0.000996904911328988
3408,0.00044024391386206316
1304,0.003952828332974269
1705,0.0002475535685850507
1706,0.00025022982338056477
507,0.0017516087636639535
506,0.001132055778502448
1007,0.001829220152733861
505,0.0015669471827734832
504,0.0016258247882747923
1107,0.0017930907129944213
508,0.0011989621483902996
4303,0.0002462154411872937
3213,0.00036530877958766944
2906,0.0010183149496931004
2904,0.0011561420716620747
2908,0.00046165395222617564
2907,0.000735970068766367
2905,0.0008523871523712286
3006,0.00031044555627963115
1405,0.0004067907289181374
1410,0.0009821855099536605
1406,0.0008296389866093592
1408,0.00047771148099926003
1407,0.0007132219030044975
1409,0.000996904911328988
118,0.0006423011509233748
112,0.0005834235454220654
207,0.0007051931386179552
123,0.0002676254795514062
134,0.00011909333840037573
204,0.00023818667680075147
128,0.00024220105899402258
116,0.000564689761853467
127,0.00029438802750654676
111,0.0003211505754616874
114,0.00035058937821234203
106,0.0007105456482089834
121,0.0005406034686938404
110,0.002582585877671069
129,0.0004429201686575772
107,0.001647234826638905
108,0.0015321558704318003
120,0.0004081288563158944
130,0.00018867596308374136
131,7.493513427439373e-05
205,0.0002448773137895366
113,0.0005606753796601959
133,8.965453564972106e-05
132,0.0001913522178792554
208,0.0006543442975031881
126,0.00023149603981196634
209,0.000434891404271035
122,0.0010290199688751567
117,0.00022614353022093822
206,0.00021008600144785383
109,0.0031017793080007974
807,0.0008323152414048732
203,0.0001953666000725265
115,0.0006717399536740295
119,0.0005981429467973927
124,0.0004148194933046796
125,0.00038404256315626784
6514,0.0006302580043435615
3759,0.0006717399536740295
5917,0.00043622953166879205
3739,0.0005579991248646818
7501,0.0011119838675360926
7322,0.0009473941976119778
8508,0.0009540848346007631
6504,0.000694488119435899
6103,0.00013247461237794606
8505,0.0002515679507783218
11106,0.00043622953166879205
3721,0.0005780710358310373
7703,0.001524127106045258
9904,0.002428701226929011
3754,0.0004041144741226233
7104,0.0006637111892874873
8900,0.00025825858776710694
9702,0.001296645448426563
8503,0.002727103636628829
9501,0.0020995218870807817
7306,0.00046834458921496077
1307,0.0006797687180605717
8104,0.001079868809989924
3714,0.0011601564538553457
7901,0.0002769923713357054
9701,0.0018198532609495618
3748,0.0007747757633013208
3767,0.0007881570372788912
3723,0.0005807472906265514
7704,0.00045094893304411935
6712,0.0006516680427076741
5918,0.0003693231617809405
3725,0.0009273222866456223
3766,0.0004375676590665491
7701,0.0014197531690202097
7301,0.001600400367717409
7504,0.0008068908208474896
3751,0.00035861814259888425
3764,0.0006837831002538428
3729,0.0013822856018830129
3717,0.002949232784656496
7902,0.00010705019182056247
3768,0.00048172586319253114
7305,0.00035326563300785616
3730,0.0004442582960553343
8303,0.001470602010134977
8702,0.0005526466152736538
6512,0.0003639706521899124
7110,0.000259596715164864
9903,0.002260097174811625
6505,0.0006637111892874873
6101,0.0006971643742314131
3735,0.0009233079044523513
7115,0.0010919119565697371
3738,0.000604833583786178
7314,0.0004429201686575772
3732,0.0007680851263125357
3736,0.0003372081042347718
6506,0.00032917933984822956
6708,0.0008483727701779576
3726,7.493513427439373e-05
7114,0.0010035955483177733
3746,0.000521869685125242
7702,0.000346574996019071
6502,0.0005687041440467381
8509,0.0010143005674998293
7112,0.0003385462316325288
11105,0.0003211505754616874
9502,0.0015937097307286237
3737,0.0008483727701779576
6508,0.0004629920796239327
7107,0.0003947475823383241
3765,0.0003171361932684163
8502,0.0023042553789376073
3734,0.000867106553746556
8102,0.0012043146579813278
6705,0.00039207132754281
3731,0.000566027889251224
7505,0.0005914523098086076
8103,0.0016432204444456339
9703,0.0012284009511409543
6511,0.0002917117727110327
6515,0.0003117836836773882
3757,0.0005031359015566436
3719,0.0009915524017379597
3743,0.00020205723706131164
1309,0.00017663281650392808
8512,0.0008042145660519755
3711,0.0006168767303659911
7101,0.0005727185262400092
3753,0.00039742383713383815
7319,0.0005687041440467381
7321,0.00027966862613121947
8501,0.002351089837859103
7316,0.00033586997683701474
3715,0.00044024391386206316
7503,0.000604833583786178
8302,0.00047503522620374596
6503,0.0002475535685850507
7318,0.0008443583879846864
7103,0.0018720402294620862
3722,0.0008925309743039395
8507,0.0012498109895050667
6501,0.000434891404271035
3728,0.0005713803988422522
7310,0.0011815664922194583
3752,0.0004081288563158944
3750,0.0005352509591028124
7308,0.0006543442975031881
7320,0.0005084884111476718
8510,0.0008390058783936584
7502,0.0008216102222228169
6513,0.000216776638436639
7317,0.0008791497003263693
6707,0.00045228706044187644
8101,0.0017275224705043267
7302,0.00019269034527701244
3712,0.00044961080564636237
1308,0.0009059122482815099
7315,0.0012444584799140386
3727,0.0007199125399932826
3749,0.00043087702207776396
6706,0.00023149603981196634
3747,0.0006476536605144029
6510,0.00022480540282318118
7313,0.0007466750879484232
8506,0.0004121432385091655
9901,0.0010838831921831948
3713,0.0010116243127043152
7109,0.00017797094390168512
7108,0.0002823448809267335
6711,0.0004121432385091655
7309,0.0013970050032583402
3720,0.0008002001838587045
3745,0.0005392653412960834
7312,0.001826543897938347
7105,0.0011454370524800184
7303,0.000260934842562621
8105,0.0008992216112927247
3763,0.0004215101302934647
3769,0.00012444584799140387
9503,0.0012805879196534785
3755,0.000346574996019071
3760,0.0003372081042347718
7111,0.0006128623481727201
3761,0.0010143005674998293
3740,0.0006677255714807583
8106,0.0005687041440467381
7106,0.00021410038364112494
3742,0.00030910742888187417
3716,0.0002475535685850507
7102,0.0012230484415499262
6509,0.00047637335360150294
7307,0.00019402847267476945
9902,0.0007225887947887967
3744,0.000994228656533474
3724,0.0006864593550493568
3733,0.0009045741208837529
8513,0.0008898547195084255
3762,0.00022748165761869523
6507,0.00034523686862131394
3718,0.0005472941056826256
7507,0.0004081288563158944
3741,0.00033051746724598665
8701,0.00030509304668860306
8504,0.002169104511764147
6709,0.0008537252797689857
6710,0.0007025168838224413
7311,0.0006342723865368326
3758,0.0005553228700691678
7506,0.0020379680267839577
7113,0.0007453369605506662
8301,0.0006530061701054311
6102,0.0003719994165764546
8511,0.0006235673673547764
6704,0.0004255245124867358
8514,0.0010638112812168395
3756,0.00037467567137196864
1306,0.0008309771140071161
7304,0.0001913522178792554
819,0.0003171361932684163
811,0.0004830639905902881
812,0.0010490918798415122
816,0.0003385462316325288
821,0.00037066128917869753
823,0.0005539847426714108
814,0.0005138409207386998
820,0.00030107866449533195
808,0.0002636110973581351
813,0.00033051746724598665
817,0.00032382683025720146
809,0.00048038773579477405
824,0.0006811068454583287
815,0.0008015383112564614
810,0.0010490918798415122
818,0.0002863592631200046
822,0.0003372081042347718
9507,0.0009326747962366505
5704,0.0011882571292082434
9504,0.0005125027933409428
8610,0.0007560419797327224
10304,0.00033988435903028585
12701,8.965453564972106e-05
8602,0.0008818259551218833
8623,0.0007105456482089834
9300,0.00032382683025720146
9510,0.00040143821932710926
8604,0.0014572207361574065
6903,0.0003666469069854264
8622,0.0010250055866818856
9905,0.0010624731538190824
8601,0.0004603158248284186
8500,0.000302416791893089
10900,0.0006757543358673005
8620,0.0004469345508508483
1113,0.001344818034745816
8616,0.0005874379276153365
5705,0.0013260842511772174
8615,0.0009701423633738473
10104,0.00028903551791551867
10305,7.493513427439373e-05
8611,0.0011895952566060004
8609,0.0007466750879484232
9908,0.0012203721867544122
1114,0.0008189339674273029
9906,0.0008309771140071161
8608,0.0028314775736538772
5707,0.0013608755635189003
12703,0.00033988435903028585
8613,0.0011882571292082434
10307,0.00018867596308374136
6300,0.00011240270141159059
10302,0.00011106457401383357
10101,0.0001605752877308437
8605,0.0015589184183869408
1111,0.0010584587716258114
5701,0.0012310772059364683
5708,0.0005165171755342139
10301,0.00019804285486804056
10102,7.493513427439373e-05
5703,0.0013207317415861895
8607,0.0011427607976845044
10303,0.00023551042200523742
10306,0.0001431796315600023
7300,0.0004067907289181374
1110,0.00031445993847290226
8700,0.0006302580043435615
1108,0.0015937097307286237
12702,0.00017930907129944213
10308,0.0003211505754616874
10103,0.0003934094549405671
9910,0.00024889169598280773
10700,7.493513427439373e-05
8618,0.0013260842511772174
8612,0.001651249208832176
1112,0.0008028764386542185
9909,0.0005981429467973927
12100,8.564015345644998e-05
5706,0.00011641708360486169
8624,0.0017114649417312425
9505,0.000433553276873278
9506,0.0011976240209925426
8621,0.0008684446811443129
9100,0.00048440211798804516
8617,0.000995566783931231
9907,0.0011882571292082434
5702,0.000825624604416088
1109,0.000825624604416088
8603,0.0007961858016654334
6901,0.0008122433304385177
6902,0.0003853806905540249
9911,0.0006396248961278607
9509,0.0013782712196897418
8614,0.0010129624401020725
9508,0.0004910927549768302
8619,0.0011855808744127294
8606,0.000695826246833656
12704,0.00014050337676448825
6002,7.493513427439373e-05
1008,0.00033319372204150067
6001,0.00018733783568598432
