age_start,age_end,sex,race_ethnicity,born_in_us,state,household_emigration_rate
15,18,Male,AIAN,1,35,6.45162526890176e-06
15,18,Male,AIAN,1,36,0.0001959824130894594
15,18,Male,AIAN,1,37,6.310623531842672e-05
15,18,Male,AIAN,1,38,5.575157970046752e-06
15,18,Male,AIAN,1,39,0.0002848720764846542
15,18,Male,AIAN,1,40,3.570098901700858e-06
15,18,Male,AIAN,1,41,4.510281812229666e-05
15,18,Male,AIAN,1,42,0.0009124555315106193
15,18,Male,AIAN,1,44,0.004125059382037591
15,18,Male,AIAN,1,45,5.892941974339416e-05
15,18,Male,AIAN,1,46,3.2340724280968964e-06
15,18,Male,AIAN,1,47,0.0002545471977081523
15,18,Male,AIAN,1,48,0.00016066240385275395
15,18,Male,AIAN,1,49,4.533032287953397e-05
15,18,Male,AIAN,1,50,0.001371826397250768
15,18,Male,AIAN,1,51,0.0032071890260344216
15,18,Male,AIAN,1,53,6.396045557853504e-05
15,18,Male,AIAN,1,54,0.00022531836960709532
15,18,Male,AIAN,1,55,2.0987047331293142e-05
15,18,Male,AIAN,1,56,8.996857976090713e-06
15,18,Male,Asian,0,1,0.02928604855022567
15,18,Male,Asian,0,2,0.0024486599615148263
15,18,Male,Asian,0,4,0.022763799112505614
15,18,Male,Asian,0,5,0.02433557411034071
15,18,Male,Asian,0,6,0.007556080999615203
15,18,Male,Asian,0,8,0.012681290112484101
15,18,Male,Asian,0,9,0.017848968007089402
15,18,Male,Asian,0,10,0.07528233372218604
15,18,Male,Asian,0,11,0.061505205670887686
15,18,Male,Asian,0,12,0.027253523850427903
15,18,Male,Asian,0,13,0.011958383340232918
15,18,Male,Asian,0,15,0.003964226741871505
15,18,Male,Asian,0,16,0.024694843070728147
15,18,Male,Asian,0,17,0.012312294690929846
15,18,Male,Asian,0,18,0.018835800506977012
15,18,Male,Asian,0,19,0.017227887754547058
15,18,Male,Asian,0,20,0.009050344171454143
15,18,Male,Asian,0,21,0.009491019234200431
15,18,Male,Asian,0,22,0.015481321440189533
15,18,Male,Asian,0,23,0.04508100610369654
15,18,Male,Asian,0,24,0.006567534295419085
15,18,Male,Asian,0,25,0.019149385018514015
15,18,Male,Asian,0,26,0.013679953191616016
15,18,Male,Asian,0,27,0.008967079279748042
15,18,Male,Asian,0,28,0.0527558614845624
15,18,Male,Asian,0,29,0.009808751017556894
15,18,Male,Asian,0,30,1.2740540548521817
15,18,Male,Asian,0,31,0.011950686563215442
15,18,Male,Asian,0,32,0.0046110604931684914
15,18,Male,Asian,0,33,0.01690623382114991
15,18,Male,Asian,0,34,0.008114961857860125
15,18,Male,Asian,0,35,0.02253183696070953
15,18,Male,Asian,0,36,0.007321553355155822
15,18,Male,Asian,0,37,0.016995271779159316
15,18,Male,Asian,0,38,0.04735017142238697
15,18,Male,Asian,0,39,0.025867838896734517
15,18,Male,Asian,0,40,0.025064793121453363
15,18,Male,Asian,0,41,0.013271528673649415
15,18,Male,Asian,0,42,0.011171316233127638
15,18,Male,Asian,0,44,0.06430181851000027
15,18,Male,Asian,0,45,0.01427401500451103
15,18,Male,Asian,0,46,0.009608453265496275
15,18,Male,Asian,0,47,0.01247216921102709
15,18,Male,Asian,0,48,0.012247398956511137
15,18,Male,Asian,0,49,0.009049248488386967
15,18,Male,Asian,0,50,0.006823855996372743
15,18,Male,Asian,0,51,0.00933511114111609
15,18,Male,Asian,0,53,0.011773470288185189
15,18,Male,Asian,0,54,0.07963158111411697
15,18,Male,Asian,0,55,0.0054033293824415655
15,18,Male,Asian,0,56,0.08718087685566842
15,18,Male,Asian,1,1,0.00026922069933530334
15,18,Male,Asian,1,2,8.053687364930535e-05
15,18,Male,Asian,1,4,0.0002288144629720471
15,18,Male,Asian,1,5,0.00028279347980306966
15,18,Male,Asian,1,6,9.097066473240446e-05
15,18,Male,Asian,1,8,0.0002881530827021939
15,18,Male,Asian,1,9,0.00016894960632415202
15,18,Male,Asian,1,10,7.790950008268708e-05
15,18,Male,Asian,1,11,0.001495900655024621
15,18,Male,Asian,1,12,0.0004087533748247331
15,18,Male,Asian,1,13,0.0001479317259923616
15,18,Male,Asian,1,15,7.657543995369269e-05
15,18,Male,Asian,1,16,0.00016629397900190683
15,18,Male,Asian,1,17,0.00011117718698519952
15,18,Male,Asian,1,18,0.00020221799290925862
15,18,Male,Asian,1,19,0.0022276726134683416
15,18,Male,Asian,1,20,0.0006072097647826391
15,18,Male,Asian,1,21,0.00017609497193908375
15,18,Male,Asian,1,22,0.0002778785646436473
15,18,Male,Asian,1,23,0.0002802740695112649
15,18,Male,Asian,1,24,9.259808256347291e-05
15,18,Male,Asian,1,25,0.0001246196684377478
15,18,Male,Asian,1,26,0.00010771067691481425
15,18,Male,Asian,1,27,5.800086757114155e-05
15,18,Male,Asian,1,28,0.00025910600898846454
15,18,Male,Asian,1,29,0.0003584472854007386
15,18,Male,Asian,1,30,0.001111623145159481
15,18,Male,Asian,1,31,0.0003252597842979548
15,18,Male,Asian,1,32,6.256592283986271e-05
15,18,Male,Asian,1,33,0.00021206434786550144
15,18,Male,Asian,1,34,9.059729101010982e-05
15,18,Male,Asian,1,35,0.0006508269248768432
15,18,Male,Asian,1,36,0.0003204869840444765
15,18,Male,Asian,1,37,0.00015228348687100948
15,18,Male,Asian,1,38,0.001371826397250768
15,18,Male,Asian,1,39,0.0002035743591135435
15,18,Male,Asian,1,40,0.0006568174908899141
15,18,Male,Asian,1,41,9.784600434181299e-05
15,18,Male,Asian,1,42,0.00012677487462526876
15,18,Male,Asian,1,44,0.000512190283750996
15,18,Male,Asian,1,45,0.00020541952472946884
15,18,Male,Asian,1,46,0.0003267373767950567
15,18,Male,Asian,1,47,0.0001874878262796494
15,18,Male,Asian,1,48,0.00014972938072543092
15,18,Male,Asian,1,49,0.00024042530736962522
15,18,Male,Asian,1,50,0.0007513501017282755
15,18,Male,Asian,1,51,0.0003303325501165736
15,18,Male,Asian,1,53,0.0002794957540831478
15,18,Male,Asian,1,54,0.0007150102928865158
15,18,Male,Asian,1,55,6.97126941581136e-05
15,18,Male,Asian,1,56,0.001371826397250768
15,18,Male,Black,0,1,0.005963972971351543
15,18,Male,Black,0,2,0.001371826397250768
15,18,Male,Black,0,4,0.0036392775705935874
15,18,Male,Black,0,5,0.001371826397250768
15,18,Male,Black,0,6,0.005887960018564008
15,18,Male,Black,0,8,0.004624640134489052
15,18,Male,Black,0,9,0.0009086094253458215
15,18,Male,Black,0,10,0.0017860147214536382
15,18,Male,Black,0,11,0.001022297325113664
15,18,Male,Black,0,12,0.001370390007629421
15,18,Male,Black,0,13,0.0009858977881704802
15,18,Male,Black,0,15,0.001371826397250768
15,18,Male,Black,0,16,0.0009237584716532055
15,18,Male,Black,0,17,0.002189236972489526
15,18,Male,Black,0,18,0.004617176100824921
15,18,Male,Black,0,19,0.0030494944482595578
15,18,Male,Black,0,20,0.00161358271887901
15,18,Male,Black,0,21,0.005588204221556796
15,18,Male,Black,0,22,0.013482480952581389
15,18,Male,Black,0,23,0.0009007346541088745
15,18,Male,Black,0,24,0.0007089662498359114
15,18,Male,Black,0,25,0.0014115110025492833
15,18,Male,Black,0,26,0.0023642596526856933
15,18,Male,Black,0,27,0.002696894190359731
15,18,Male,Black,0,28,0.008839412961509125
15,18,Male,Black,0,29,0.0027018917413174255
15,18,Male,Black,0,30,0.001371826397250768
15,18,Male,Black,0,31,0.004429060356904308
15,18,Male,Black,0,32,0.0033444358997225003
15,18,Male,Black,0,33,0.0010199322647895144
15,18,Male,Black,0,34,0.0010169107747488278
15,18,Male,Black,0,35,0.00412505938203759
15,18,Male,Black,0,36,0.0013074816374058964
15,18,Male,Black,0,37,0.0027882712026236836
15,18,Male,Black,0,38,0.001371826397250768
15,18,Male,Black,0,39,0.004321490781182239
15,18,Male,Black,0,40,0.007812524063010374
15,18,Male,Black,0,41,0.0008351749474063789
15,18,Male,Black,0,42,0.003525318389806271
15,18,Male,Black,0,44,0.0010877388727634839
15,18,Male,Black,0,45,0.007686008079352093
15,18,Male,Black,0,46,0.00043075311893648525
15,18,Male,Black,0,47,0.004262561361438846
15,18,Male,Black,0,48,0.0018049669862406374
15,18,Male,Black,0,49,0.003765131189592908
15,18,Male,Black,0,50,0.0027718652990411327
15,18,Male,Black,0,51,0.0015151233557353834
15,18,Male,Black,0,53,0.0017145700316292872
15,18,Male,Black,0,54,0.04164345661866521
15,18,Male,Black,0,55,0.0010149694642033803
15,18,Male,Black,0,56,0.001371826397250768
15,18,Male,Black,1,1,9.905303361744177e-05
15,18,Male,Black,1,2,0.0026871815402987735
15,18,Male,Black,1,4,0.0003322767281916683
15,18,Male,Black,1,5,4.297165818662275e-05
15,18,Male,Black,1,6,0.00023324296789662647
15,18,Male,Black,1,8,0.00028432440468714986
15,18,Male,Black,1,9,6.75781878172537e-05
15,18,Male,Black,1,10,5.465606559514621e-05
15,18,Male,Black,1,11,0.00013953689241564792
15,18,Male,Black,1,12,0.00011074315248281329
15,18,Male,Black,1,13,4.6944363851389254e-05
15,18,Male,Black,1,15,0.004475275889723113
15,18,Male,Black,1,16,0.0004148513877457847
15,18,Male,Black,1,17,8.897201910601554e-05
15,18,Male,Black,1,18,8.505393937059519e-05
15,18,Male,Black,1,19,0.00013886619586259483
15,18,Male,Black,1,20,0.00043920294357565096
15,18,Male,Black,1,21,0.00026136601421463963
15,18,Male,Black,1,22,3.0799291276366404e-05
15,18,Male,Black,1,23,0.0003531585793132487
15,18,Male,Black,1,24,5.006904991154568e-05
15,18,Male,Black,1,25,0.0002654478366819557
15,18,Male,Black,1,26,4.825528294959649e-05
15,18,Male,Black,1,27,8.682206027134314e-05
15,18,Male,Black,1,28,9.78806912540434e-06
15,18,Male,Black,1,29,3.6895009682652695e-05
15,18,Male,Black,1,30,0.14455386663054587
15,18,Male,Black,1,31,0.00014147074092767158
15,18,Male,Black,1,32,0.00010447705367457938
15,18,Male,Black,1,33,0.0004807400031697944
15,18,Male,Black,1,34,7.34482622888681e-05
15,18,Male,Black,1,35,0.0028789234309421017
15,18,Male,Black,1,36,0.0001367151596274903
15,18,Male,Black,1,37,9.619510186218382e-05
15,18,Male,Black,1,38,0.0005482998184820153
15,18,Male,Black,1,39,4.6999365960480725e-05
15,18,Male,Black,1,40,0.0003336558459568419
15,18,Male,Black,1,41,0.0004717968881296281
15,18,Male,Black,1,42,6.871820695877652e-05
15,18,Male,Black,1,44,0.00043532901265355727
15,18,Male,Black,1,45,7.661368339299037e-05
15,18,Male,Black,1,46,0.00036133677126607946
15,18,Male,Black,1,47,3.617132470355304e-05
15,18,Male,Black,1,48,0.00014383645647732835
15,18,Male,Black,1,49,0.0005421787902405358
15,18,Male,Black,1,50,0.001371826397250768
15,18,Male,Black,1,51,6.800849099625754e-05
15,18,Male,Black,1,53,0.0003048443571425126
15,18,Male,Black,1,54,0.0008981729091479755
15,18,Male,Black,1,55,0.00022834444803217528
15,18,Male,Black,1,56,0.00015121511481323786
15,18,Male,Latino,0,1,0.005494435205031316
15,18,Male,Latino,0,2,0.034483358049325036
15,18,Male,Latino,0,4,0.001901031754108672
15,18,Male,Latino,0,5,0.002322830433764023
15,18,Male,Latino,0,6,0.0011806668414009224
15,18,Male,Latino,0,8,0.002713489439255146
15,18,Male,Latino,0,9,0.001334265805203553
15,18,Male,Latino,0,10,0.0029161130617397406
15,18,Male,Latino,0,11,0.0031874163100936706
15,18,Male,Latino,0,12,0.0017706531419850124
15,18,Male,Latino,0,13,0.0016724883358294608
15,18,Male,Latino,0,15,0.0160547261173097
15,18,Male,Latino,0,16,0.003983586845746384
15,18,Male,Latino,0,17,0.0017744557918812653
15,18,Male,Latino,0,18,0.0033819906549144014
15,18,Male,Latino,0,19,0.0043588988047679805
15,18,Male,Latino,0,20,0.0030206854401731223
15,18,Male,Latino,0,21,0.0021239264637024093
15,18,Male,Latino,0,22,0.002962649891679546
15,18,Male,Latino,0,23,0.005321866651868524
15,18,Male,Latino,0,24,0.001209092973398261
15,18,Male,Latino,0,25,0.0023656706189501904
15,18,Male,Latino,0,26,0.005236422518145045
15,18,Male,Latino,0,27,0.0018813035181523285
15,18,Male,Latino,0,28,0.001689565662783529
15,18,Male,Latino,0,29,0.003638424786105866
15,18,Male,Latino,0,30,0.007643486332213853
15,18,Male,Latino,0,31,0.001109640385271907
15,18,Male,Latino,0,32,0.0007919172937502167
15,18,Male,Latino,0,33,0.003076732344053608
15,18,Male,Latino,0,34,0.0011647060230373257
15,18,Male,Latino,0,35,0.002775158869647556
15,18,Male,Latino,0,36,0.001339193286559466
15,18,Male,Latino,0,37,0.0022619292077946445
15,18,Male,Latino,0,38,0.003557952088432842
15,18,Male,Latino,0,39,0.004205105464481105
15,18,Male,Latino,0,40,0.003620889100046106
15,18,Male,Latino,0,41,0.004371158140233897
15,18,Male,Latino,0,42,0.0023805458727925864
15,18,Male,Latino,0,44,0.000708041477173191
15,18,Male,Latino,0,45,0.003396847336497272
15,18,Male,Latino,0,46,0.014841753291023378
15,18,Male,Latino,0,47,0.0026161115927282397
15,18,Male,Latino,0,48,0.0018240115194118893
15,18,Male,Latino,0,49,0.003135483029681105
15,18,Male,Latino,0,50,0.009300765611721903
15,18,Male,Latino,0,51,0.00242868656923302
15,18,Male,Latino,0,53,0.0030245494138551204
15,18,Male,Latino,0,54,0.0020183160247541866
15,18,Male,Latino,0,55,0.0014268335937546919
15,18,Male,Latino,0,56,0.006914854924843935
15,18,Male,Latino,1,1,0.00011824566437190081
15,18,Male,Latino,1,2,8.206703627721372e-05
15,18,Male,Latino,1,4,4.224570618189163e-05
15,18,Male,Latino,1,5,7.369414602802979e-05
15,18,Male,Latino,1,6,2.9170272195330593e-05
15,18,Male,Latino,1,8,0.0001062938630376609
15,18,Male,Latino,1,9,3.750381339914062e-05
15,18,Male,Latino,1,10,4.808669695498043e-05
15,18,Male,Latino,1,11,0.0007559550851462907
15,18,Male,Latino,1,12,9.534268993960838e-05
15,18,Male,Latino,1,13,0.00010049945696658769
15,18,Male,Latino,1,15,0.0004759897638240788
15,18,Male,Latino,1,16,7.040010670089979e-05
15,18,Male,Latino,1,17,4.3002869007134955e-05
15,18,Male,Latino,1,18,0.00015939514890592898
15,18,Male,Latino,1,19,9.194757962794696e-05
15,18,Male,Latino,1,20,0.0001333590537983552
15,18,Male,Latino,1,21,0.00018321246622054232
15,18,Male,Latino,1,22,0.00024002870566987682
15,18,Male,Latino,1,23,0.00027111866320741156
15,18,Male,Latino,1,24,0.000151863949875695
15,18,Male,Latino,1,25,0.00013151064052175366
15,18,Male,Latino,1,26,0.00013129537356439396
15,18,Male,Latino,1,27,8.14723771467819e-05
15,18,Male,Latino,1,28,0.00010622223301551407
15,18,Male,Latino,1,29,0.00021074863336676701
15,18,Male,Latino,1,30,0.00019014552235108038
15,18,Male,Latino,1,31,5.1831182924366856e-05
15,18,Male,Latino,1,32,7.277830595661714e-05
15,18,Male,Latino,1,33,0.00014774497519446256
15,18,Male,Latino,1,34,9.117735007636624e-05
15,18,Male,Latino,1,35,7.680350145416285e-05
15,18,Male,Latino,1,36,6.769020183940426e-05
15,18,Male,Latino,1,37,0.0001428373824122854
15,18,Male,Latino,1,38,0.00018095438915817453
15,18,Male,Latino,1,39,0.00016988663790881662
15,18,Male,Latino,1,40,7.359981379297567e-05
15,18,Male,Latino,1,41,5.388420388430531e-05
15,18,Male,Latino,1,42,8.474817444711442e-05
15,18,Male,Latino,1,44,4.883142218947273e-05
15,18,Male,Latino,1,45,0.00021945097046539532
15,18,Male,Latino,1,46,0.00021635738087661562
15,18,Male,Latino,1,47,0.00010073808229626537
15,18,Male,Latino,1,48,7.464528925026941e-05
15,18,Male,Latino,1,49,8.255061082840114e-05
15,18,Male,Latino,1,50,0.0001989227315363977
15,18,Male,Latino,1,51,0.00023249336497542283
15,18,Male,Latino,1,53,0.0001217580785095671
15,18,Male,Latino,1,54,0.0001754667208860259
15,18,Male,Latino,1,55,6.643057445793243e-05
15,18,Male,Latino,1,56,3.0388268603590573e-05
15,18,Male,Multiracial or Other,0,1,0.027378608412780933
15,18,Male,Multiracial or Other,0,2,0.01610737472986107
15,18,Male,Multiracial or Other,0,4,0.0459983036751739
15,18,Male,Multiracial or Other,0,5,0.008520024503357905
15,18,Male,Multiracial or Other,0,6,0.014844911865889389
15,18,Male,Multiracial or Other,0,8,0.016180740674119915
15,18,Male,Multiracial or Other,0,9,0.022262225236393346
15,18,Male,Multiracial or Other,0,10,0.004125059382037591
15,18,Male,Multiracial or Other,0,11,0.001371826397250768
15,18,Male,Multiracial or Other,0,12,0.01136133866665653
15,18,Male,Multiracial or Other,0,13,0.017597447200515468
15,18,Male,Multiracial or Other,0,15,0.03384232390977779
15,18,Male,Multiracial or Other,0,16,0.001371826397250768
15,18,Male,Multiracial or Other,0,17,0.020391845747358354
15,18,Male,Multiracial or Other,0,18,0.01671286945505952
15,18,Male,Multiracial or Other,0,19,0.004114246644469996
15,18,Male,Multiracial or Other,0,20,0.08555480302745498
15,18,Male,Multiracial or Other,0,21,0.013059358697370826
15,18,Male,Multiracial or Other,0,22,0.02439677977376518
15,18,Male,Multiracial or Other,0,23,0.001371826397250768
15,18,Male,Multiracial or Other,0,24,0.05632670370472758
15,18,Male,Multiracial or Other,0,25,0.010173468418514102
15,18,Male,Multiracial or Other,0,26,0.006981548321096127
15,18,Male,Multiracial or Other,0,27,0.012229989720658035
15,18,Male,Multiracial or Other,0,28,0.010159431963761156
15,18,Male,Multiracial or Other,0,29,0.007753358366238307
15,18,Male,Multiracial or Other,0,30,0.003433279237223834
15,18,Male,Multiracial or Other,0,31,0.019499090221758646
15,18,Male,Multiracial or Other,0,32,0.01103905565886156
15,18,Male,Multiracial or Other,0,33,0.001371826397250768
15,18,Male,Multiracial or Other,0,34,0.011173174087770694
15,18,Male,Multiracial or Other,0,35,0.001371826397250768
15,18,Male,Multiracial or Other,0,36,0.006475533299385484
15,18,Male,Multiracial or Other,0,37,0.013937443698302757
15,18,Male,Multiracial or Other,0,38,0.010882299512613455
15,18,Male,Multiracial or Other,0,39,0.02514488376338895
15,18,Male,Multiracial or Other,0,40,0.3252903969835358
15,18,Male,Multiracial or Other,0,41,0.001371826397250768
15,18,Male,Multiracial or Other,0,42,0.08352263091630399
15,18,Male,Multiracial or Other,0,44,0.015425642226947294
15,18,Male,Multiracial or Other,0,45,1.1173017983347535
15,18,Male,Multiracial or Other,0,46,0.001371826397250768
15,18,Male,Multiracial or Other,0,47,0.01563635074657181
15,18,Male,Multiracial or Other,0,48,0.02308810190512415
15,18,Male,Multiracial or Other,0,49,0.029464709871697078
15,18,Male,Multiracial or Other,0,50,0.0026190853219286298
15,18,Male,Multiracial or Other,0,51,0.012311690649704148
15,18,Male,Multiracial or Other,0,53,0.018581366205466913
15,18,Male,Multiracial or Other,0,54,0.001371826397250768
15,18,Male,Multiracial or Other,0,55,0.006423306752029963
15,18,Male,Multiracial or Other,0,56,0.001371826397250768
15,18,Male,Multiracial or Other,1,1,0.00019603932050363994
15,18,Male,Multiracial or Other,1,2,0.0011319903966137046
15,18,Male,Multiracial or Other,1,4,0.00022741932254742518
15,18,Male,Multiracial or Other,1,5,0.00017014073322254352
15,18,Male,Multiracial or Other,1,6,0.00016396271880538248
15,18,Male,Multiracial or Other,1,8,0.00011915377917941128
15,18,Male,Multiracial or Other,1,9,9.230481383771842e-05
15,18,Male,Multiracial or Other,1,10,4.2928716369359984e-05
15,18,Male,Multiracial or Other,1,11,0.0017862980359716356
15,18,Male,Multiracial or Other,1,12,0.0002913054912604589
15,18,Male,Multiracial or Other,1,13,0.00012896389257537947
15,18,Male,Multiracial or Other,1,15,0.0001175127510633087
15,18,Male,Multiracial or Other,1,16,4.169002926396909e-05
15,18,Male,Multiracial or Other,1,17,8.09020643063876e-05
15,18,Male,Multiracial or Other,1,18,5.860091551536949e-05
15,18,Male,Multiracial or Other,1,19,6.274891917120673e-05
15,18,Male,Multiracial or Other,1,20,0.00012193996098814597
15,18,Male,Multiracial or Other,1,21,5.365703302050933e-05
15,18,Male,Multiracial or Other,1,22,5.970335208523987e-05
15,18,Male,Multiracial or Other,1,23,5.628471621060662e-05
15,18,Male,Multiracial or Other,1,24,0.00018984877800042448
15,18,Male,Multiracial or Other,1,25,0.00013975563349950766
15,18,Male,Multiracial or Other,1,26,6.400109307868879e-05
15,18,Male,Multiracial or Other,1,27,4.391711507004731e-05
15,18,Male,Multiracial or Other,1,28,6.253734340115299e-05
15,18,Male,Multiracial or Other,1,29,4.7280376959942625e-05
15,18,Male,Multiracial or Other,1,30,5.034495881691943e-05
15,18,Male,Multiracial or Other,1,31,5.4552179030747376e-05
15,18,Male,Multiracial or Other,1,32,5.049224421964517e-05
15,18,Male,Multiracial or Other,1,33,8.42852249011597e-05
15,18,Male,Multiracial or Other,1,34,0.00033063417523904675
15,18,Male,Multiracial or Other,1,35,0.0002852550859335536
15,18,Male,Multiracial or Other,1,36,0.00013593087541339705
15,18,Male,Multiracial or Other,1,37,0.0001220413300829826
15,18,Male,Multiracial or Other,1,38,0.0017098134560583342
15,18,Male,Multiracial or Other,1,39,8.228683442298689e-05
15,18,Male,Multiracial or Other,1,40,4.690509653632783e-05
15,18,Male,Multiracial or Other,1,41,0.00018137717438998244
15,18,Male,Multiracial or Other,1,42,0.00013786404659432908
15,18,Male,Multiracial or Other,1,44,0.00011301532553527646
15,18,Male,Multiracial or Other,1,45,7.059580967124861e-05
15,18,Male,Multiracial or Other,1,46,0.000245539248930809
15,18,Male,Multiracial or Other,1,47,0.00011841342099012455
15,18,Male,Multiracial or Other,1,48,0.0001812691694651324
15,18,Male,Multiracial or Other,1,49,7.37884719181131e-05
15,18,Male,Multiracial or Other,1,50,7.392206363570646e-05
15,18,Male,Multiracial or Other,1,51,0.0001784251875563879
15,18,Male,Multiracial or Other,1,53,0.00014757715624683546
15,18,Male,Multiracial or Other,1,54,7.98424737926317e-05
15,18,Male,Multiracial or Other,1,55,4.793679118863132e-05
15,18,Male,Multiracial or Other,1,56,2.7519374759395017e-05
15,18,Male,NHOPI,0,1,0.001371826397250768
15,18,Male,NHOPI,0,2,4.4355477226210655e-05
15,18,Male,NHOPI,0,4,0.000536257719664887
15,18,Male,NHOPI,0,5,0.007904228691668303
15,18,Male,NHOPI,0,6,0.0022507236443928607
15,18,Male,NHOPI,0,8,0.001371826397250768
15,18,Male,NHOPI,0,9,0.001371826397250768
15,18,Male,NHOPI,0,10,0.001371826397250768
15,18,Male,NHOPI,0,11,0.001371826397250768
15,18,Male,NHOPI,0,12,0.001371826397250768
15,18,Male,NHOPI,0,13,0.015042509776603248
15,18,Male,NHOPI,0,15,4.4791957999729525e-05
15,18,Male,NHOPI,0,16,0.0012768040944402068
15,18,Male,NHOPI,0,17,0.001371826397250768
15,18,Male,NHOPI,0,18,0.001371826397250768
15,18,Male,NHOPI,0,19,0.001371826397250768
15,18,Male,NHOPI,0,20,0.003367395413908238
15,18,Male,NHOPI,0,21,0.001371826397250768
15,18,Male,NHOPI,0,22,0.001371826397250768
15,18,Male,NHOPI,0,23,0.001371826397250768
15,18,Male,NHOPI,0,24,0.001371826397250768
15,18,Male,NHOPI,0,25,0.001371826397250768
15,18,Male,NHOPI,0,26,0.009344522273595359
15,18,Male,NHOPI,0,27,0.0006138481223270225
15,18,Male,NHOPI,0,28,0.001371826397250768
15,18,Male,NHOPI,0,29,0.001371826397250768
15,18,Male,NHOPI,0,30,0.0021607453905911193
15,18,Male,NHOPI,0,31,0.001371826397250768
15,18,Male,NHOPI,0,32,0.0017225522694222907
15,18,Male,NHOPI,0,33,0.001371826397250768
15,18,Male,NHOPI,0,34,0.001371826397250768
15,18,Male,NHOPI,0,35,0.001371826397250768
15,18,Male,NHOPI,0,36,0.001371826397250768
15,18,Male,NHOPI,0,37,0.001371826397250768
15,18,Male,NHOPI,0,38,0.001371826397250768
15,18,Male,NHOPI,0,39,0.0025221791650172705
15,18,Male,NHOPI,0,40,0.001371826397250768
15,18,Male,NHOPI,0,41,0.0005092665903750113
15,18,Male,NHOPI,0,42,0.001371826397250768
15,18,Male,NHOPI,0,44,0.001371826397250768
15,18,Male,NHOPI,0,45,0.001371826397250768
15,18,Male,NHOPI,0,46,0.001371826397250768
15,18,Male,NHOPI,0,47,0.0024161062094791605
15,18,Male,NHOPI,0,48,0.019105538190489896
15,18,Male,NHOPI,0,49,0.0002700931738238899
15,18,Male,NHOPI,0,50,0.001371826397250768
15,18,Male,NHOPI,0,51,0.00244925400808482
15,18,Male,NHOPI,0,53,0.005044617360450994
15,18,Male,NHOPI,0,54,0.001371826397250768
15,18,Male,NHOPI,0,55,0.001371826397250768
15,18,Male,NHOPI,0,56,0.001371826397250768
15,18,Male,NHOPI,1,1,0.0007202484635303731
15,18,Male,NHOPI,1,2,2.4052824385058847e-05
15,18,Male,NHOPI,1,4,0.00034093265828553715
15,18,Male,NHOPI,1,5,0.00020297911244946873
15,18,Male,NHOPI,1,6,0.0007280874759762848
15,18,Male,NHOPI,1,8,0.0002807632040130298
15,18,Male,NHOPI,1,9,0.0010148955622473438
15,18,Male,NHOPI,1,10,0.001371826397250768
15,18,Male,NHOPI,1,11,0.001371826397250768
15,18,Male,NHOPI,1,12,0.0015957019831750352
15,18,Male,NHOPI,1,13,0.0007582252006983382
15,18,Male,NHOPI,1,15,5.897585742640707e-05
15,18,Male,NHOPI,1,16,0.00015346203058175562
15,18,Male,NHOPI,1,17,0.001163478287241372
15,18,Male,NHOPI,1,18,0.0032551489001112965
15,18,Male,NHOPI,1,19,0.0003954474219622503
15,18,Male,NHOPI,1,20,0.00037741313768241213
15,18,Male,NHOPI,1,21,0.0009944339581697765
15,18,Male,NHOPI,1,22,0.0008278180392524419
15,18,Male,NHOPI,1,23,0.001371826397250768
15,18,Male,NHOPI,1,24,0.001371826397250768
15,18,Male,NHOPI,1,25,0.0077786834061280286
15,18,Male,NHOPI,1,26,0.0008681566301482176
15,18,Male,NHOPI,1,27,0.07626449071790928
15,18,Male,NHOPI,1,28,0.001371826397250768
15,18,Male,NHOPI,1,29,0.0001326288730797618
15,18,Male,NHOPI,1,30,0.001371826397250768
15,18,Male,NHOPI,1,31,0.000289477851371059
15,18,Male,NHOPI,1,32,0.0006779185200949055
15,18,Male,NHOPI,1,33,0.001371826397250768
15,18,Male,NHOPI,1,34,0.001371826397250768
15,18,Male,NHOPI,1,35,0.008053687364930536
15,18,Male,NHOPI,1,36,0.011726954528935438
15,18,Male,NHOPI,1,37,0.00424291822152438
15,18,Male,NHOPI,1,38,0.001371826397250768
15,18,Male,NHOPI,1,39,0.0023100332539410513
15,18,Male,NHOPI,1,40,0.0006569181217296399
15,18,Male,NHOPI,1,41,9.669128738383964e-05
15,18,Male,NHOPI,1,42,0.0062296815157302406
15,18,Male,NHOPI,1,44,0.00031015484075470613
15,18,Male,NHOPI,1,45,0.000723563761406232
15,18,Male,NHOPI,1,46,0.001371826397250768
15,18,Male,NHOPI,1,47,0.00047634614292576947
15,18,Male,NHOPI,1,48,0.001364983153180322
15,18,Male,NHOPI,1,49,3.493578575391377e-05
15,18,Male,NHOPI,1,50,0.001371826397250768
15,18,Male,NHOPI,1,51,0.002793254495836884
15,18,Male,NHOPI,1,53,8.021805828943708e-05
15,18,Male,NHOPI,1,54,0.001371826397250768
15,18,Male,NHOPI,1,55,0.0015817896878490012
15,18,Male,NHOPI,1,56,0.001371826397250768
15,18,Male,White,0,1,0.0272100404219755
15,18,Male,White,0,2,0.056759463772479875
15,18,Male,White,0,4,0.03564077705024559
15,18,Male,White,0,5,0.0706368912711077
15,18,Male,White,0,6,0.021978320704788702
15,18,Male,White,0,8,0.03495943296412992
15,18,Male,White,0,9,0.016088434879507823
15,18,Male,White,0,10,0.024506841408409464
