age_start,age_end,sex,race_ethnicity,born_in_us,state,gq_person_emigration_rate
15,18,Male,Asian,0,55,0.008495723752046921
15,18,Male,Asian,0,56,0.0036065783802469724
15,18,Male,Asian,1,1,1.2984656018090458e-05
15,18,Male,Asian,1,2,2.182956944876483e-05
15,18,Male,Asian,1,4,4.049642531081071e-05
15,18,Male,Asian,1,5,1.869029714454832e-05
15,18,Male,Asian,1,6,8.791913425031704e-05
15,18,Male,Asian,1,8,2.2617488165574906e-05
15,18,Male,Asian,1,9,8.820536126239498e-06
15,18,Male,Asian,1,10,1.1895265386064224e-05
15,18,Male,Asian,1,11,0.00011505256684881791
15,18,Male,Asian,1,12,2.2113651596071573e-05
15,18,Male,Asian,1,13,1.787676233476539e-05
15,18,Male,Asian,1,15,8.643111548987554e-06
15,18,Male,Asian,1,16,2.6787048006785853e-05
15,18,Male,Asian,1,17,1.590571315922035e-05
15,18,Male,Asian,1,18,2.912982273610747e-05
15,18,Male,Asian,1,19,2.769784016730802e-05
15,18,Male,Asian,1,20,1.0474935190713274e-05
15,18,Male,Asian,1,21,2.6057697689769403e-05
15,18,Male,Asian,1,22,1.9825442310107042e-05
15,18,Male,Asian,1,23,3.056710181959013e-05
15,18,Male,Asian,1,24,9.571620385135608e-06
15,18,Male,Asian,1,25,3.679006498072666e-05
15,18,Male,Asian,1,26,2.1197551796878345e-05
15,18,Male,Asian,1,27,1.4462681667872015e-05
15,18,Male,Asian,1,28,2.0521071864847642e-05
15,18,Male,Asian,1,29,1.6447086054384078e-05
15,18,Male,Asian,1,30,5.752628342440896e-05
15,18,Male,Asian,1,31,3.298804501893252e-05
15,18,Male,Asian,1,32,3.836483187560802e-06
15,18,Male,Asian,1,33,4.919303676012542e-05
15,18,Male,Asian,1,34,4.834030474878586e-06
15,18,Male,Asian,1,35,5.752628342440895e-05
15,18,Male,Asian,1,36,2.3923419729463453e-05
15,18,Male,Asian,1,37,3.792984470341032e-05
15,18,Male,Asian,1,38,3.99897810699595e-05
15,18,Male,Asian,1,39,1.5654887699230034e-05
15,18,Male,Asian,1,40,2.595490598290641e-05
15,18,Male,Asian,1,41,1.6344802133843178e-05
15,18,Male,Asian,1,42,2.2596855093462497e-05
15,18,Male,Asian,1,44,4.393243554164565e-05
15,18,Male,Asian,1,45,1.3320088401518566e-05
15,18,Male,Asian,1,46,2.6450527303183017e-05
15,18,Male,Asian,1,47,1.6967558967126968e-05
15,18,Male,Asian,1,48,2.7975520154053993e-05
15,18,Male,Asian,1,49,3.338029287884848e-05
15,18,Male,Asian,1,50,3.814242705314072e-05
15,18,Male,Asian,1,51,1.7036914439843523e-05
15,18,Male,Asian,1,53,1.2194972333237001e-05
15,18,Male,Asian,1,54,1.3225263651591508e-05
15,18,Male,Asian,1,55,8.544894372294513e-06
15,18,Male,Asian,1,56,1.5323595147986668e-05
15,18,Male,Black,0,1,0.0014499879627673194
15,18,Male,Black,0,2,0.005556080207407499
15,18,Male,Black,0,4,0.00318431706899178
15,18,Male,Black,0,5,0.0020440231278713392
15,18,Male,Black,0,6,0.0028259216890602784
15,18,Male,Black,0,8,0.002784048842212121
15,18,Male,Black,0,9,0.0013776479578601049
15,18,Male,Black,0,10,0.0005085656940418764
15,18,Male,Black,0,11,0.006209736702396615
15,18,Male,Black,0,12,0.0010293288389950383
15,18,Male,Black,0,13,0.010805305826628616
15,18,Male,Black,0,15,0.0049674319284272106
15,18,Male,Black,0,16,0.0021484305850340488
15,18,Male,Black,0,17,0.0021673873254902318
15,18,Male,Black,0,18,0.002286290104798817
15,18,Male,Black,0,19,0.00158173270116864
15,18,Male,Black,0,20,0.0018759883931053082
15,18,Male,Black,0,21,0.035688542539811394
15,18,Male,Black,0,22,0.0026095092950641874
15,18,Male,Black,0,23,0.0013557899070707293
15,18,Male,Black,0,24,0.0031407910515380607
15,18,Male,Black,0,25,0.003180491609661888
15,18,Male,Black,0,26,0.007743403548153882
15,18,Male,Black,0,27,0.0009384811121447182
15,18,Male,Black,0,28,0.00435867566409364
15,18,Male,Black,0,29,0.0015861958219139632
15,18,Male,Black,0,30,0.005527614030285243
15,18,Male,Black,0,31,0.0014621263703703943
15,18,Male,Black,0,32,0.0005974550858237646
15,18,Male,Black,0,33,0.004004739346641623
15,18,Male,Black,0,34,0.0006520010875019958
15,18,Male,Black,0,35,0.005486247306136076
15,18,Male,Black,0,36,0.002820171045311166
15,18,Male,Black,0,37,0.002395462996430667
15,18,Male,Black,0,38,0.0018269042895762044
15,18,Male,Black,0,39,0.007034996545667313
15,18,Male,Black,0,40,0.0023780699974288726
15,18,Male,Black,0,41,0.0020189361388128183
15,18,Male,Black,0,42,0.01304434575010103
15,18,Male,Black,0,44,0.0023245958496015385
15,18,Male,Black,0,45,0.0015740665680345023
15,18,Male,Black,0,46,0.0006927843402956717
15,18,Male,Black,0,47,0.00628880661803986
15,18,Male,Black,0,48,0.0036985303806704706
15,18,Male,Black,0,49,0.004177503915343984
15,18,Male,Black,0,50,0.00303672400000005
15,18,Male,Black,0,51,0.001916545359341167
15,18,Male,Black,0,53,0.001851397864245351
15,18,Male,Black,0,54,0.033453451354074626
15,18,Male,Black,0,55,0.0018752894589230827
15,18,Male,Black,0,56,0.002237689053784256
15,18,Male,Black,1,1,1.2611762878041344e-05
15,18,Male,Black,1,2,0.00011678904134847112
15,18,Male,Black,1,4,8.761196525927155e-05
15,18,Male,Black,1,5,2.4135141420036518e-05
15,18,Male,Black,1,6,0.00012487048397317324
15,18,Male,Black,1,8,7.92061512105733e-05
15,18,Male,Black,1,9,4.8194046813007016e-05
15,18,Male,Black,1,10,1.0246916957201597e-05
15,18,Male,Black,1,11,0.00013263162134387568
15,18,Male,Black,1,12,3.3316664039092726e-05
15,18,Male,Black,1,13,2.5851347232163673e-05
15,18,Male,Black,1,15,0.00010551290071374507
15,18,Male,Black,1,16,7.400332856169175e-05
15,18,Male,Black,1,17,4.041175893212356e-05
15,18,Male,Black,1,18,0.0004746573056445705
15,18,Male,Black,1,19,6.011049157684264e-05
15,18,Male,Black,1,20,5.492201377762908e-05
15,18,Male,Black,1,21,4.7899966331686494e-05
15,18,Male,Black,1,22,2.2725890165370892e-05
15,18,Male,Black,1,23,7.94139358164401e-05
15,18,Male,Black,1,24,0.001152857611053214
15,18,Male,Black,1,25,0.00015919408357094463
15,18,Male,Black,1,26,3.462733808477842e-05
15,18,Male,Black,1,27,6.381287545941288e-05
15,18,Male,Black,1,28,2.7728450589109762e-05
15,18,Male,Black,1,29,2.8811057464699827e-05
15,18,Male,Black,1,30,0.00014956833690346329
15,18,Male,Black,1,31,5.6677246102912524e-05
15,18,Male,Black,1,32,7.929649861905103e-06
15,18,Male,Black,1,33,0.00010722740458901661
15,18,Male,Black,1,34,2.25047609523139e-05
15,18,Male,Black,1,35,0.00017593792093481724
15,18,Male,Black,1,36,7.425946662357749e-05
15,18,Male,Black,1,37,4.178928450425155e-05
15,18,Male,Black,1,38,0.0001143385090250859
15,18,Male,Black,1,39,3.8235821830450077e-05
15,18,Male,Black,1,40,5.082204355937827e-05
15,18,Male,Black,1,41,5.781860977996878e-05
15,18,Male,Black,1,42,4.3655459944504745e-05
15,18,Male,Black,1,44,9.096379412872644e-05
15,18,Male,Black,1,45,1.7046856075143797e-05
15,18,Male,Black,1,46,4.354361745336649e-05
15,18,Male,Black,1,47,2.993957419493603e-05
15,18,Male,Black,1,48,6.918365073965372e-05
15,18,Male,Black,1,49,0.0001379943850479285
15,18,Male,Black,1,50,0.0030320592933948272
15,18,Male,Black,1,51,3.89597069765621e-05
15,18,Male,Black,1,53,7.371397266972397e-05
15,18,Male,Black,1,54,3.901480784978181e-05
15,18,Male,Black,1,55,3.347536250043855e-05
15,18,Male,Black,1,56,9.545982831580376e-05
15,18,Male,Latino,0,1,0.0032323754837997737
15,18,Male,Latino,0,2,0.014576320371469557
15,18,Male,Latino,0,4,0.007996033679631665
15,18,Male,Latino,0,5,0.009110716050600601
15,18,Male,Latino,0,6,0.00401843698940986
15,18,Male,Latino,0,8,0.006005567260025345
15,18,Male,Latino,0,9,0.0044452498095546985
15,18,Male,Latino,0,10,0.0014221257875060016
15,18,Male,Latino,0,11,0.024011298931097803
15,18,Male,Latino,0,12,0.0032119371589820716
15,18,Male,Latino,0,13,0.004411579267633507
15,18,Male,Latino,0,15,0.01109538975428099
15,18,Male,Latino,0,16,0.004072547455699005
15,18,Male,Latino,0,17,0.010117173907898082
15,18,Male,Latino,0,18,0.0061625829193782625
15,18,Male,Latino,0,19,0.02230374160567093
15,18,Male,Latino,0,20,0.003959335393924755
15,18,Male,Latino,0,21,0.005305798181267243
15,18,Male,Latino,0,22,0.005375683688426518
15,18,Male,Latino,0,23,0.008477154453947644
15,18,Male,Latino,0,24,0.002397291271667635
15,18,Male,Latino,0,25,0.011671582466244529
15,18,Male,Latino,0,26,0.010309620028403722
15,18,Male,Latino,0,27,0.006005839017446948
15,18,Male,Latino,0,28,0.008643432062849172
15,18,Male,Latino,0,29,0.00452584437833182
15,18,Male,Latino,0,30,0.01368916066623424
15,18,Male,Latino,0,31,0.004196989952602457
15,18,Male,Latino,0,32,0.0009965206599927901
15,18,Male,Latino,0,33,0.009425528110552408
15,18,Male,Latino,0,34,0.0017161505149775103
15,18,Male,Latino,0,35,0.009565064451694777
15,18,Male,Latino,0,36,0.01550936086515888
15,18,Male,Latino,0,37,0.006718357058941588
15,18,Male,Latino,0,38,0.010166466021910514
15,18,Male,Latino,0,39,0.005643784737791738
15,18,Male,Latino,0,40,0.010779228067826262
15,18,Male,Latino,0,41,0.004169157593035172
15,18,Male,Latino,0,42,0.005903064322865335
15,18,Male,Latino,0,44,0.006321260276632303
15,18,Male,Latino,0,45,0.0031890465243555634
15,18,Male,Latino,0,46,0.0047609798105582085
15,18,Male,Latino,0,47,0.004259043013923263
15,18,Male,Latino,0,48,0.02982848118507027
15,18,Male,Latino,0,49,0.007434302322240112
15,18,Male,Latino,0,50,0.011602662246635996
15,18,Male,Latino,0,51,0.005349522562972638
15,18,Male,Latino,0,53,0.004802874780695116
15,18,Male,Latino,0,54,0.005001482341817983
15,18,Male,Latino,0,55,0.0040323158048828625
15,18,Male,Latino,0,56,0.0055232700454468054
15,18,Male,Latino,1,1,2.0470423170818095e-05
15,18,Male,Latino,1,2,6.26569242776322e-05
15,18,Male,Latino,1,4,2.2930053819136927e-05
15,18,Male,Latino,1,5,2.1621425907349307e-05
15,18,Male,Latino,1,6,0.0001558433857795559
15,18,Male,Latino,1,8,2.9480160430790267e-05
15,18,Male,Latino,1,9,2.3017853609853232e-05
15,18,Male,Latino,1,10,9.84175030594548e-06
15,18,Male,Latino,1,11,0.0001356176597768369
15,18,Male,Latino,1,12,2.0322433067362163e-05
15,18,Male,Latino,1,13,2.9947351876696736e-05
15,18,Male,Latino,1,15,4.492845660310399e-05
15,18,Male,Latino,1,16,2.230748158766994e-05
15,18,Male,Latino,1,17,2.136785644507838e-05
15,18,Male,Latino,1,18,3.4342323101300995e-05
15,18,Male,Latino,1,19,4.103658386496909e-05
15,18,Male,Latino,1,20,2.5745938765356505e-05
15,18,Male,Latino,1,21,3.6726805650839926e-05
15,18,Male,Latino,1,22,3.91919371796771e-05
15,18,Male,Latino,1,23,4.542813267334868e-05
15,18,Male,Latino,1,24,1.5192349677656804e-05
15,18,Male,Latino,1,25,7.752658720639644e-05
15,18,Male,Latino,1,26,3.07596863594454e-05
15,18,Male,Latino,1,27,3.462998772869229e-05
15,18,Male,Latino,1,28,6.333205068924365e-05
15,18,Male,Latino,1,29,2.6552715168562933e-05
15,18,Male,Latino,1,30,7.220544156811491e-05
15,18,Male,Latino,1,31,2.550922780795376e-05
15,18,Male,Latino,1,32,5.155028755584024e-06
15,18,Male,Latino,1,33,5.233713194647282e-05
15,18,Male,Latino,1,34,1.2377665767263436e-05
15,18,Male,Latino,1,35,2.801239001949806e-05
15,18,Male,Latino,1,36,4.530930976411922e-05
15,18,Male,Latino,1,37,3.5948202629140445e-05
15,18,Male,Latino,1,38,6.424652269612367e-05
15,18,Male,Latino,1,39,3.218213270556323e-05
15,18,Male,Latino,1,40,3.116478429443176e-05
15,18,Male,Latino,1,41,1.763751379919729e-05
15,18,Male,Latino,1,42,3.3981006850130325e-05
15,18,Male,Latino,1,44,4.721045360307226e-05
15,18,Male,Latino,1,45,2.3801617389460453e-05
15,18,Male,Latino,1,46,1.8497551060345917e-05
15,18,Male,Latino,1,47,2.6873094632426215e-05
15,18,Male,Latino,1,48,2.3270161223795337e-05
15,18,Male,Latino,1,49,3.7333950699204395e-05
15,18,Male,Latino,1,50,6.909071609865739e-05
15,18,Male,Latino,1,51,3.887676366154967e-05
15,18,Male,Latino,1,53,2.8603520508187327e-05
15,18,Male,Latino,1,54,2.7676184974309633e-05
15,18,Male,Latino,1,55,2.1168855125016473e-05
15,18,Male,Latino,1,56,3.423145953046822e-05
15,18,Male,Multiracial or Other,0,1,0.0013806308021858148
15,18,Male,Multiracial or Other,0,2,0.009065183496296446
15,18,Male,Multiracial or Other,0,4,0.0016788651029194179
15,18,Male,Multiracial or Other,0,5,0.000743454086629014
15,18,Male,Multiracial or Other,0,6,0.001098099340533586
15,18,Male,Multiracial or Other,0,8,0.001700446527655437
15,18,Male,Multiracial or Other,0,9,0.0009939078679512044
15,18,Male,Multiracial or Other,0,10,0.00023394021925926312
15,18,Male,Multiracial or Other,0,11,0.0039477412000000645
15,18,Male,Multiracial or Other,0,12,0.007695215394119093
15,18,Male,Multiracial or Other,0,13,0.001046324915753905
15,18,Male,Multiracial or Other,0,15,0.0011380875531531718
15,18,Male,Multiracial or Other,0,16,0.0015755157623583026
15,18,Male,Multiracial or Other,0,17,0.0012368150936247924
15,18,Male,Multiracial or Other,0,18,0.049661088480082737
15,18,Male,Multiracial or Other,0,19,0.001923258533333365
15,18,Male,Multiracial or Other,0,20,0.0010942365094384885
15,18,Male,Multiracial or Other,0,21,0.0010937464796536977
15,18,Male,Multiracial or Other,0,22,0.0017237700366472015
15,18,Male,Multiracial or Other,0,23,0.0015039014095238343
15,18,Male,Multiracial or Other,0,24,0.0006090179261708088
15,18,Male,Multiracial or Other,0,25,0.0017581105727293505
15,18,Male,Multiracial or Other,0,26,0.000967374420180196
15,18,Male,Multiracial or Other,0,27,0.0011395541608247611
15,18,Male,Multiracial or Other,0,28,0.0018531219615480952
15,18,Male,Multiracial or Other,0,29,0.0010270546211382284
15,18,Male,Multiracial or Other,0,30,0.0030513941642512582
15,18,Male,Multiracial or Other,0,31,0.0012122356816161816
15,18,Male,Multiracial or Other,0,32,0.00033880997272031204
15,18,Male,Multiracial or Other,0,33,0.0013903994163522238
15,18,Male,Multiracial or Other,0,34,0.0005682136616581663
15,18,Male,Multiracial or Other,0,35,0.005022834119390061
15,18,Male,Multiracial or Other,0,36,0.0011504827063646358
15,18,Male,Multiracial or Other,0,37,0.0016342395316825667
15,18,Male,Multiracial or Other,0,38,0.0021594481777778133
15,18,Male,Multiracial or Other,0,39,0.0009216680927443257
15,18,Male,Multiracial or Other,0,40,0.0013159137333333551
15,18,Male,Multiracial or Other,0,41,0.0006981462040721465
15,18,Male,Multiracial or Other,0,42,0.001046324915753905
15,18,Male,Multiracial or Other,0,44,0.0017545516444444735
15,18,Male,Multiracial or Other,0,45,0.0007350148780780901
15,18,Male,Multiracial or Other,0,46,0.0011697010962963155
15,18,Male,Multiracial or Other,0,47,0.0011205539914099158
15,18,Male,Multiracial or Other,0,48,0.0019232282176300608
15,18,Male,Multiracial or Other,0,49,0.002387340762112971
15,18,Male,Multiracial or Other,0,50,0.0015352326888889139
15,18,Male,Multiracial or Other,0,51,0.0010369909455291873
15,18,Male,Multiracial or Other,0,53,0.0008134739442424376
15,18,Male,Multiracial or Other,0,54,0.0005398620444444533
15,18,Male,Multiracial or Other,0,55,0.0008634966208260758
15,18,Male,Multiracial or Other,0,56,0.0020052018793651123
15,18,Male,Multiracial or Other,1,1,1.986447837667875e-05
15,18,Male,Multiracial or Other,1,2,2.8782802096149936e-05
15,18,Male,Multiracial or Other,1,4,4.432975731011015e-05
15,18,Male,Multiracial or Other,1,5,3.0821661938842405e-05
15,18,Male,Multiracial or Other,1,6,3.34555216215017e-05
15,18,Male,Multiracial or Other,1,8,4.246371920963475e-05
15,18,Male,Multiracial or Other,1,9,2.9000853627181375e-05
15,18,Male,Multiracial or Other,1,10,0.0
15,18,Male,Multiracial or Other,1,11,0.00021283022905983255
15,18,Male,Multiracial or Other,1,12,3.180900544814188e-05
15,18,Male,Multiracial or Other,1,13,3.1872282591964676e-05
15,18,Male,Multiracial or Other,1,15,1.2795957938891483e-05
15,18,Male,Multiracial or Other,1,16,2.3003656840154e-05
15,18,Male,Multiracial or Other,1,17,0.0010176936736784577
15,18,Male,Multiracial or Other,1,18,3.3287087501700535e-05
15,18,Male,Multiracial or Other,1,19,2.5124844550517515e-05
15,18,Male,Multiracial or Other,1,20,2.8324600538117056e-05
15,18,Male,Multiracial or Other,1,21,2.798721834910255e-05
15,18,Male,Multiracial or Other,1,22,3.801387770823365e-05
15,18,Male,Multiracial or Other,1,23,3.936008865880613e-05
15,18,Male,Multiracial or Other,1,24,1.612639379084994e-05
15,18,Male,Multiracial or Other,1,25,8.434602658328993e-05
15,18,Male,Multiracial or Other,1,26,2.6417339690506495e-05
15,18,Male,Multiracial or Other,1,27,3.0703258175133955e-05
15,18,Male,Multiracial or Other,1,28,4.834764531358104e-05
15,18,Male,Multiracial or Other,1,29,2.0451828984322083e-05
15,18,Male,Multiracial or Other,1,30,6.773085392156973e-05
15,18,Male,Multiracial or Other,1,31,3.370536776947761e-05
15,18,Male,Multiracial or Other,1,32,1.0668915472022779e-05
15,18,Male,Multiracial or Other,1,33,5.892700737009146e-05
15,18,Male,Multiracial or Other,1,34,2.141363990882634e-05
15,18,Male,Multiracial or Other,1,35,0.00011124520993696882
15,18,Male,Multiracial or Other,1,36,6.421438218425192e-05
15,18,Male,Multiracial or Other,1,37,3.589438337392493e-05
15,18,Male,Multiracial or Other,1,38,6.829093226879685e-05
15,18,Male,Multiracial or Other,1,39,2.156131053080766e-05
15,18,Male,Multiracial or Other,1,40,2.0462773365231594e-05
15,18,Male,Multiracial or Other,1,41,1.6516960281462735e-05
15,18,Male,Multiracial or Other,1,42,3.404264007936563e-05
15,18,Male,Multiracial or Other,1,44,4.965712201257944e-05
15,18,Male,Multiracial or Other,1,45,2.518140815158805e-05
15,18,Male,Multiracial or Other,1,46,1.7903588208617072e-05
15,18,Male,Multiracial or Other,1,47,3.6845584533333944e-05
15,18,Male,Multiracial or Other,1,48,6.016181349229235e-05
15,18,Male,Multiracial or Other,1,49,4.843854233128914e-05
15,18,Male,Multiracial or Other,1,50,3.261248409748092e-05
15,18,Male,Multiracial or Other,1,51,3.5612632045105656e-05
15,18,Male,Multiracial or Other,1,53,2.5857266817486904e-05
15,18,Male,Multiracial or Other,1,54,2.5109862532300154e-05
15,18,Male,Multiracial or Other,1,55,2.0491114095701878e-05
15,18,Male,Multiracial or Other,1,56,2.8881508550526306e-05
15,18,Male,NHOPI,0,1,0.0
15,18,Male,NHOPI,0,2,0.0
15,18,Male,NHOPI,0,4,0.0
15,18,Male,NHOPI,0,5,0.0
15,18,Male,NHOPI,0,6,0.0
15,18,Male,NHOPI,0,8,0.0
15,18,Male,NHOPI,0,9,0.0
15,18,Male,NHOPI,0,10,0.0
15,18,Male,NHOPI,0,11,0.0
15,18,Male,NHOPI,0,12,0.0
15,18,Male,NHOPI,0,13,0.0
15,18,Male,NHOPI,0,15,0.0
15,18,Male,NHOPI,0,16,0.0
15,18,Male,NHOPI,0,17,0.0
15,18,Male,NHOPI,0,18,0.0
15,18,Male,NHOPI,0,19,0.0
15,18,Male,NHOPI,0,20,0.0
15,18,Male,NHOPI,0,21,0.0
15,18,Male,NHOPI,0,22,0.0
15,18,Male,NHOPI,0,23,0.0
15,18,Male,NHOPI,0,24,0.0
15,18,Male,NHOPI,0,25,0.0
15,18,Male,NHOPI,0,26,0.0
15,18,Male,NHOPI,0,27,0.0
15,18,Male,NHOPI,0,28,0.0
15,18,Male,NHOPI,0,29,0.0
15,18,Male,NHOPI,0,30,0.0
15,18,Male,NHOPI,0,31,0.0
15,18,Male,NHOPI,0,32,0.0
15,18,Male,NHOPI,0,33,0.0
15,18,Male,NHOPI,0,34,0.0
15,18,Male,NHOPI,0,35,0.0
15,18,Male,NHOPI,0,36,0.0
15,18,Male,NHOPI,0,37,0.0
15,18,Male,NHOPI,0,38,0.0
15,18,Male,NHOPI,0,39,0.0
15,18,Male,NHOPI,0,40,0.0
15,18,Male,NHOPI,0,41,0.0
15,18,Male,NHOPI,0,42,0.0
15,18,Male,NHOPI,0,44,0.0
15,18,Male,NHOPI,0,45,0.0
15,18,Male,NHOPI,0,46,0.0
15,18,Male,NHOPI,0,47,0.0
15,18,Male,NHOPI,0,48,0.0
15,18,Male,NHOPI,0,49,0.0
15,18,Male,NHOPI,0,50,0.0
15,18,Male,NHOPI,0,51,0.0
15,18,Male,NHOPI,0,53,0.0
15,18,Male,NHOPI,0,54,0.0
15,18,Male,NHOPI,0,55,0.0
15,18,Male,NHOPI,0,56,0.0
15,18,Male,NHOPI,1,1,0.0
15,18,Male,NHOPI,1,2,0.0
15,18,Male,NHOPI,1,4,0.0
15,18,Male,NHOPI,1,5,0.0
15,18,Male,NHOPI,1,6,0.0
15,18,Male,NHOPI,1,8,0.0
15,18,Male,NHOPI,1,9,0.0
15,18,Male,NHOPI,1,10,0.0
15,18,Male,NHOPI,1,11,0.0
15,18,Male,NHOPI,1,12,0.0
15,18,Male,NHOPI,1,13,0.0
15,18,Male,NHOPI,1,15,0.0
15,18,Male,NHOPI,1,16,0.0
15,18,Male,NHOPI,1,17,0.0
15,18,Male,NHOPI,1,18,0.0
15,18,Male,NHOPI,1,19,0.0
15,18,Male,NHOPI,1,20,0.0
15,18,Male,NHOPI,1,21,0.0
15,18,Male,NHOPI,1,22,0.0
15,18,Male,NHOPI,1,23,0.0
15,18,Male,NHOPI,1,24,0.0
15,18,Male,NHOPI,1,25,0.0
15,18,Male,NHOPI,1,26,0.0
15,18,Male,NHOPI,1,27,0.0
15,18,Male,NHOPI,1,28,0.0
15,18,Male,NHOPI,1,29,0.0
15,18,Male,NHOPI,1,30,0.0
15,18,Male,NHOPI,1,31,0.0
15,18,Male,NHOPI,1,32,0.0
15,18,Male,NHOPI,1,33,0.0
15,18,Male,NHOPI,1,34,0.0
15,18,Male,NHOPI,1,35,0.0
15,18,Male,NHOPI,1,36,0.0
15,18,Male,NHOPI,1,37,0.0
15,18,Male,NHOPI,1,38,0.0
15,18,Male,NHOPI,1,39,0.0
15,18,Male,NHOPI,1,40,0.0
15,18,Male,NHOPI,1,41,0.0
15,18,Male,NHOPI,1,42,0.0
15,18,Male,NHOPI,1,44,0.0
15,18,Male,NHOPI,1,45,0.0
15,18,Male,NHOPI,1,46,0.0
15,18,Male,NHOPI,1,47,0.0
15,18,Male,NHOPI,1,48,0.0
15,18,Male,NHOPI,1,49,0.0
15,18,Male,NHOPI,1,50,0.0
15,18,Male,NHOPI,1,51,0.0
15,18,Male,NHOPI,1,53,0.0
15,18,Male,NHOPI,1,54,0.0
15,18,Male,NHOPI,1,55,0.0
15,18,Male,NHOPI,1,56,0.0
15,18,Male,White,0,1,0.0013058764390253184
15,18,Male,White,0,2,0.003332279736477703
15,18,Male,White,0,4,0.023651302973004974
15,18,Male,White,0,5,0.0022823848834336753
15,18,Male,White,0,6,0.0018763021144208318
15,18,Male,White,0,8,0.0026986664513634698
15,18,Male,White,0,9,0.001276491664528964
15,18,Male,White,0,10,0.0005471992365956294
15,18,Male,White,0,11,0.007566364550153992
15,18,Male,White,0,12,0.001359030132470134
15,18,Male,White,0,13,0.001877698903241855
15,18,Male,White,0,15,0.0038539935450791893
15,18,Male,White,0,16,0.0015699796745438327
15,18,Male,White,0,17,0.0012176044187886216
15,18,Male,White,0,18,0.0023452655665855263
15,18,Male,White,0,19,0.004656547711029539
15,18,Male,White,0,20,0.023790634994587497
15,18,Male,White,0,21,0.0017534899906593835
15,18,Male,White,0,22,0.002411716115904728
15,18,Male,White,0,23,0.0023444124103445966
15,18,Male,White,0,24,0.0012372819457535083
15,18,Male,White,0,25,0.016105860690077196
15,18,Male,White,0,26,0.0010808275890678803
15,18,Male,White,0,27,0.007512822171830809
15,18,Male,White,0,28,0.0042686634324903576
15,18,Male,White,0,29,0.0012864474245576109
15,18,Male,White,0,30,0.004624102392395417
15,18,Male,White,0,31,0.011221742399120703
15,18,Male,White,0,32,0.000558399558593894
15,18,Male,White,0,33,0.003092571670327837
15,18,Male,White,0,34,0.005243121408494163
15,18,Male,White,0,35,0.006007317478068835
15,18,Male,White,0,36,0.002178591040902021
15,18,Male,White,0,37,0.002334853885473832
15,18,Male,White,0,38,0.0031036126585288785
15,18,Male,White,0,39,0.0015556847069307072
15,18,Male,White,0,40,0.002447620278674701
15,18,Male,White,0,41,0.017955615469381014
15,18,Male,White,0,42,0.001755728392062966
15,18,Male,White,0,44,0.00283356768397695
15,18,Male,White,0,45,0.0010726292449722643
15,18,Male,White,0,46,0.0019210869480480606
15,18,Male,White,0,47,0.0014993032499185422
15,18,Male,White,0,48,0.002908111968963175
15,18,Male,White,0,49,0.011656212309703724
15,18,Male,White,0,50,0.0030643157249355246
15,18,Male,White,0,51,0.0017858461843608116
15,18,Male,White,0,53,0.0012887145147238148
15,18,Male,White,0,54,0.04319961704260845
15,18,Male,White,0,55,0.001524340730516396
15,18,Male,White,0,56,0.0023642835820254305
15,18,Male,White,1,1,1.247824800369043e-05
15,18,Male,White,1,2,5.037806014820153e-05
15,18,Male,White,1,4,0.00015091092937171175
15,18,Male,White,1,5,1.7031299510748302e-05
15,18,Male,White,1,6,3.594554540615527e-05
15,18,Male,White,1,8,3.106136256679518e-05
15,18,Male,White,1,9,2.5356194174455204e-05
15,18,Male,White,1,10,8.431830051256701e-06
15,18,Male,White,1,11,0.00019935235445326708
15,18,Male,White,1,12,4.302762208506762e-05
15,18,Male,White,1,13,2.5513026780708694e-05
15,18,Male,White,1,15,7.044499789347656e-05
15,18,Male,White,1,16,1.43885034263151e-05
15,18,Male,White,1,17,2.1629634131693115e-05
15,18,Male,White,1,18,2.1453015468879215e-05
15,18,Male,White,1,19,1.8999107693245884e-05
15,18,Male,White,1,20,2.0399617809143974e-05
15,18,Male,White,1,21,1.7074930783512063e-05
15,18,Male,White,1,22,2.1033578209985323e-05
15,18,Male,White,1,23,2.4189398822326335e-05
15,18,Male,White,1,24,1.5455677279667012e-05
15,18,Male,White,1,25,0.00033468401280691983
15,18,Male,White,1,26,1.919205454355945e-05
15,18,Male,White,1,27,2.1104368579191314e-05
15,18,Male,White,1,28,3.5927222604763544e-05
15,18,Male,White,1,29,1.4810814216657623e-05
15,18,Male,White,1,30,3.7893674661037057e-05
15,18,Male,White,1,31,2.015406694339168e-05
15,18,Male,White,1,32,8.752195581912321e-06
15,18,Male,White,1,33,2.6068064076675123e-05
15,18,Male,White,1,34,1.4397960782698004e-05
15,18,Male,White,1,35,7.481705925816605e-05
15,18,Male,White,1,36,8.802605972711338e-05
15,18,Male,White,1,37,2.852674057728954e-05
15,18,Male,White,1,38,3.163073287598499e-05
15,18,Male,White,1,39,1.735239576343104e-05
15,18,Male,White,1,40,2.193958814627269e-05
15,18,Male,White,1,41,2.097035225503573e-05
15,18,Male,White,1,42,2.3443167960375804e-05
15,18,Male,White,1,44,3.830458158459831e-05
15,18,Male,White,1,45,1.3465450002862875e-05
15,18,Male,White,1,46,9.656946819579037e-06
15,18,Male,White,1,47,0.00012468360329208428
15,18,Male,White,1,48,0.0001902426984078303
15,18,Male,White,1,49,0.00019352853383589616
