age_start,age_end,sex,race_ethnicity,born_in_us,state,non_reference_person_emigration_rate
15,18,Female,Multiracial or Other,0,9,0.015356643514889745
15,18,Female,Multiracial or Other,0,10,0.010760319111994616
15,18,Female,Multiracial or Other,0,11,0.02846717334692246
15,18,Female,Multiracial or Other,0,12,0.028394727243196506
15,18,Female,Multiracial or Other,0,13,0.015150648723668503
15,18,Female,Multiracial or Other,0,15,0.058201660006980245
15,18,Female,Multiracial or Other,0,16,0.013348243961714837
15,18,Female,Multiracial or Other,0,17,0.021683022634505892
15,18,Female,Multiracial or Other,0,18,0.02149834106289406
15,18,Female,Multiracial or Other,0,19,0.008709858029072618
15,18,Female,Multiracial or Other,0,20,0.0135807917659259
15,18,Female,Multiracial or Other,0,21,0.01756584037314743
15,18,Female,Multiracial or Other,0,22,0.009864046243313083
15,18,Female,Multiracial or Other,0,23,0.007331670944488693
15,18,Female,Multiracial or Other,0,24,0.0277219966995581
15,18,Female,Multiracial or Other,0,25,0.023007385334010685
15,18,Female,Multiracial or Other,0,26,0.011456337365962384
15,18,Female,Multiracial or Other,0,27,0.02516954057442578
15,18,Female,Multiracial or Other,0,28,0.00951843567017841
15,18,Female,Multiracial or Other,0,29,0.02289051906549342
15,18,Female,Multiracial or Other,0,30,0.012943751720450754
15,18,Female,Multiracial or Other,0,31,0.020578542774310375
15,18,Female,Multiracial or Other,0,32,0.011202990467867812
15,18,Female,Multiracial or Other,0,33,0.013756863674828559
15,18,Female,Multiracial or Other,0,34,0.03596494447499734
15,18,Female,Multiracial or Other,0,35,0.014685914465340845
15,18,Female,Multiracial or Other,0,36,0.0215575014702793
15,18,Female,Multiracial or Other,0,37,0.02199852538134872
15,18,Female,Multiracial or Other,0,38,0.009595972617638318
15,18,Female,Multiracial or Other,0,39,0.009598557182553648
15,18,Female,Multiracial or Other,0,40,0.02485810701852284
15,18,Female,Multiracial or Other,0,41,0.012506113994587073
15,18,Female,Multiracial or Other,0,42,0.01729530534824342
15,18,Female,Multiracial or Other,0,44,0.006254605742060668
15,18,Female,Multiracial or Other,0,45,0.030284911949501073
15,18,Female,Multiracial or Other,0,46,0.009583354639179885
15,18,Female,Multiracial or Other,0,47,0.01358832029196151
15,18,Female,Multiracial or Other,0,48,0.018492417714402284
15,18,Female,Multiracial or Other,0,49,0.029181225976909062
15,18,Female,Multiracial or Other,0,50,0.03093402568905343
15,18,Female,Multiracial or Other,0,51,0.028406520497877848
15,18,Female,Multiracial or Other,0,53,0.03042299996766128
15,18,Female,Multiracial or Other,0,54,0.006805631773583675
15,18,Female,Multiracial or Other,0,55,0.015992253870097735
15,18,Female,Multiracial or Other,0,56,0.009681143972232738
15,18,Female,Multiracial or Other,1,1,0.0005300851144607401
15,18,Female,Multiracial or Other,1,2,0.001156017171933145
15,18,Female,Multiracial or Other,1,4,0.000612356152541675
15,18,Female,Multiracial or Other,1,5,0.0002958577347478888
15,18,Female,Multiracial or Other,1,6,0.0009418434051520927
15,18,Female,Multiracial or Other,1,8,0.0005372692919097447
15,18,Female,Multiracial or Other,1,9,0.0008049585058879557
15,18,Female,Multiracial or Other,1,10,0.00029258516260310805
15,18,Female,Multiracial or Other,1,11,0.0007866716149054006
15,18,Female,Multiracial or Other,1,12,0.0008957454155169789
15,18,Female,Multiracial or Other,1,13,0.000573915313530024
15,18,Female,Multiracial or Other,1,15,0.0006908225256463493
15,18,Female,Multiracial or Other,1,16,0.0013723032669063205
15,18,Female,Multiracial or Other,1,17,0.000630416861244633
15,18,Female,Multiracial or Other,1,18,0.00045810299922112387
15,18,Female,Multiracial or Other,1,19,0.00021281091632697506
15,18,Female,Multiracial or Other,1,20,0.00044620612847798605
15,18,Female,Multiracial or Other,1,21,0.00023148340630123817
15,18,Female,Multiracial or Other,1,22,0.0004912912567183266
15,18,Female,Multiracial or Other,1,23,0.00022692608782265547
15,18,Female,Multiracial or Other,1,24,0.0010165881162895406
15,18,Female,Multiracial or Other,1,25,0.0013775147989377402
15,18,Female,Multiracial or Other,1,26,0.0005735548318578242
15,18,Female,Multiracial or Other,1,27,0.001299514644147867
15,18,Female,Multiracial or Other,1,28,0.0003819687679446927
15,18,Female,Multiracial or Other,1,29,0.00031384352733014614
15,18,Female,Multiracial or Other,1,30,0.00040249277393208363
15,18,Female,Multiracial or Other,1,31,0.0038735501467070713
15,18,Female,Multiracial or Other,1,32,0.0003399657271727802
15,18,Female,Multiracial or Other,1,33,0.00044288338353670476
15,18,Female,Multiracial or Other,1,34,0.0008020800718973514
15,18,Female,Multiracial or Other,1,35,0.00036632194603927
15,18,Female,Multiracial or Other,1,36,0.000978572887297325
15,18,Female,Multiracial or Other,1,37,0.0015078248040146687
15,18,Female,Multiracial or Other,1,38,0.00027928292063446596
15,18,Female,Multiracial or Other,1,39,0.0003797492179541476
15,18,Female,Multiracial or Other,1,40,0.00023038873479430208
15,18,Female,Multiracial or Other,1,41,0.0005894606525926589
15,18,Female,Multiracial or Other,1,42,0.00035604446576515607
15,18,Female,Multiracial or Other,1,44,0.000924871774717332
15,18,Female,Multiracial or Other,1,45,0.0003201186827085246
15,18,Female,Multiracial or Other,1,46,0.00030211151599623503
15,18,Female,Multiracial or Other,1,47,0.0008390664307115906
15,18,Female,Multiracial or Other,1,48,0.0008173272329830574
15,18,Female,Multiracial or Other,1,49,0.0014049958274886087
15,18,Female,Multiracial or Other,1,50,0.0002905507648516674
15,18,Female,Multiracial or Other,1,51,0.0011787502428460752
15,18,Female,Multiracial or Other,1,53,0.0016258003956820372
15,18,Female,Multiracial or Other,1,54,0.00018057689342146696
15,18,Female,Multiracial or Other,1,55,0.0007042348571403851
15,18,Female,Multiracial or Other,1,56,0.00033045571496128457
15,18,Female,NHOPI,0,1,0.005415573264467163
15,18,Female,NHOPI,0,2,0.22439812890477295
15,18,Female,NHOPI,0,4,0.00833797872118322
15,18,Female,NHOPI,0,5,0.019372289126254976
15,18,Female,NHOPI,0,6,0.010893751618449264
15,18,Female,NHOPI,0,8,0.005687798535410511
15,18,Female,NHOPI,0,9,0.013030428629293057
15,18,Female,NHOPI,0,10,0.01334824396171484
15,18,Female,NHOPI,0,11,0.07246189579216628
15,18,Female,NHOPI,0,12,0.01481508395750768
15,18,Female,NHOPI,0,13,0.008843557076084365
15,18,Female,NHOPI,0,15,0.009356646892777603
15,18,Female,NHOPI,0,16,0.014710309672093903
15,18,Female,NHOPI,0,17,0.010198982940444457
15,18,Female,NHOPI,0,18,0.0066239406125802956
15,18,Female,NHOPI,0,19,0.012667211106525307
15,18,Female,NHOPI,0,20,0.0038667532111316787
15,18,Female,NHOPI,0,21,0.004613448373864576
15,18,Female,NHOPI,0,22,0.014591869175539203
15,18,Female,NHOPI,0,23,0.007627567978122765
15,18,Female,NHOPI,0,24,0.015518155541698041
15,18,Female,NHOPI,0,25,0.017346565885730806
15,18,Female,NHOPI,0,26,0.01021549282784299
15,18,Female,NHOPI,0,27,0.01041456397012916
15,18,Female,NHOPI,0,28,0.00544826284151626
15,18,Female,NHOPI,0,29,0.009593133572485169
15,18,Female,NHOPI,0,30,0.009915838371559595
15,18,Female,NHOPI,0,31,0.009343770773200385
15,18,Female,NHOPI,0,32,0.004853906895169033
15,18,Female,NHOPI,0,33,0.013075830819639025
15,18,Female,NHOPI,0,34,0.022819140867883937
15,18,Female,NHOPI,0,35,0.006414091254330508
15,18,Female,NHOPI,0,36,0.015597948000206105
15,18,Female,NHOPI,0,37,0.011192626924419276
15,18,Female,NHOPI,0,38,0.04576540786873659
15,18,Female,NHOPI,0,39,0.0061540605278035945
15,18,Female,NHOPI,0,40,0.03144808764750615
15,18,Female,NHOPI,0,41,0.0035053161664167116
15,18,Female,NHOPI,0,42,0.009322583084372268
15,18,Female,NHOPI,0,44,0.006810328551895326
15,18,Female,NHOPI,0,45,0.055367971126909
15,18,Female,NHOPI,0,46,0.005720675983592075
15,18,Female,NHOPI,0,47,0.00662871979051145
15,18,Female,NHOPI,0,48,0.009750705456569309
15,18,Female,NHOPI,0,49,0.0019255870140849139
15,18,Female,NHOPI,0,50,0.012394797964449493
15,18,Female,NHOPI,0,51,0.016881602657462882
15,18,Female,NHOPI,0,53,0.004572326660918895
15,18,Female,NHOPI,0,54,0.003241716390702175
15,18,Female,NHOPI,0,55,0.005775158612007236
15,18,Female,NHOPI,0,56,0.012712613296871275
15,18,Female,NHOPI,1,1,0.0012880992280935796
15,18,Female,NHOPI,1,2,0.00039452937817876377
15,18,Female,NHOPI,1,4,0.0011738663084610976
15,18,Female,NHOPI,1,5,0.0005618521055313643
15,18,Female,NHOPI,1,6,0.0019430771988665763
15,18,Female,NHOPI,1,8,0.005800736334507484
15,18,Female,NHOPI,1,9,0.002880201450072398
15,18,Female,NHOPI,1,10,0.0014430534012664694
15,18,Female,NHOPI,1,11,0.003207045627165254
15,18,Female,NHOPI,1,12,0.0023805472775994476
15,18,Female,NHOPI,1,13,0.011836473731816633
15,18,Female,NHOPI,1,15,0.003405164275947663
15,18,Female,NHOPI,1,16,0.0006479730078502349
15,18,Female,NHOPI,1,17,0.0016816685306097435
15,18,Female,NHOPI,1,18,0.0015215614878638674
15,18,Female,NHOPI,1,19,0.0008067619976860616
15,18,Female,NHOPI,1,20,0.0014557992646417105
15,18,Female,NHOPI,1,21,0.0014440541317805235
15,18,Female,NHOPI,1,22,0.001010273904387121
15,18,Female,NHOPI,1,23,0.0026920828158080346
15,18,Female,NHOPI,1,24,0.0027568209978072284
15,18,Female,NHOPI,1,25,0.0030829990330735724
15,18,Female,NHOPI,1,26,0.0017951600417261586
15,18,Female,NHOPI,1,27,0.002034018127499404
15,18,Female,NHOPI,1,28,0.001082290050949852
15,18,Female,NHOPI,1,29,0.0008616917799552915
15,18,Female,NHOPI,1,30,0.0012966865562808701
15,18,Female,NHOPI,1,31,0.0017838667045609693
15,18,Female,NHOPI,1,32,0.003071990908736547
15,18,Female,NHOPI,1,33,0.0014417963861085715
15,18,Female,NHOPI,1,34,0.002742678698516484
15,18,Female,NHOPI,1,35,0.0012966865562808701
15,18,Female,NHOPI,1,36,0.0025691459332944045
15,18,Female,NHOPI,1,37,0.001586160925114214
15,18,Female,NHOPI,1,38,0.001492350256589237
15,18,Female,NHOPI,1,39,0.0012751253458867845
15,18,Female,NHOPI,1,40,0.0025332433795955166
15,18,Female,NHOPI,1,41,0.006541773952908406
15,18,Female,NHOPI,1,42,0.0015673860014391737
15,18,Female,NHOPI,1,44,0.002200259993689259
15,18,Female,NHOPI,1,45,0.0010662191797375909
15,18,Female,NHOPI,1,46,0.0014492379158433256
15,18,Female,NHOPI,1,47,0.0012833112001107022
15,18,Female,NHOPI,1,48,0.0027158764770588636
15,18,Female,NHOPI,1,49,0.0004270034220881609
15,18,Female,NHOPI,1,50,0.001072626746923514
15,18,Female,NHOPI,1,51,0.002155325106494197
15,18,Female,NHOPI,1,53,0.0006721845049943117
15,18,Female,NHOPI,1,54,0.001191807496581682
15,18,Female,NHOPI,1,55,0.0012275617214791326
15,18,Female,NHOPI,1,56,0.0006356306648435638
15,18,Female,White,0,1,0.02863065992747904
15,18,Female,White,0,2,0.040394954301537195
15,18,Female,White,0,4,0.03535008003245227
15,18,Female,White,0,5,0.05024096584086298
15,18,Female,White,0,6,0.047534519004166775
15,18,Female,White,0,8,0.05804699999177544
15,18,Female,White,0,9,0.06209383031681345
15,18,Female,White,0,10,0.06133790091749227
15,18,Female,White,0,11,0.09111024588425928
15,18,Female,White,0,12,0.045338302151331826
15,18,Female,White,0,13,0.04233620997888651
15,18,Female,White,0,15,0.0884351517515154
15,18,Female,White,0,16,0.0366848181265204
15,18,Female,White,0,17,0.04273685449319068
15,18,Female,White,0,18,0.04843262892737908
15,18,Female,White,0,19,0.026081082711328817
15,18,Female,White,0,20,0.03130576030507434
15,18,Female,White,0,21,0.033434890365086276
15,18,Female,White,0,22,0.02616065188040466
15,18,Female,White,0,23,0.03863893284750454
15,18,Female,White,0,24,0.0492482804542451
15,18,Female,White,0,25,0.056399744234988725
15,18,Female,White,0,26,0.03245629132002164
15,18,Female,White,0,27,0.053201088564267904
15,18,Female,White,0,28,0.014072134086802012
15,18,Female,White,0,29,0.029603308200681737
15,18,Female,White,0,30,0.03242010594301425
15,18,Female,White,0,31,0.0722216675613542
15,18,Female,White,0,32,0.03459970954145755
15,18,Female,White,0,33,0.05271547261266179
15,18,Female,White,0,34,0.039472535376022244
15,18,Female,White,0,35,0.04500978867854154
15,18,Female,White,0,36,0.04481503733793079
15,18,Female,White,0,37,0.03362314548153857
15,18,Female,White,0,38,0.06989924608107628
15,18,Female,White,0,39,0.033530214290611045
15,18,Female,White,0,40,0.033401627473519414
15,18,Female,White,0,41,0.04654747932678058
15,18,Female,White,0,42,0.03944361900178826
15,18,Female,White,0,44,0.025588497650180463
15,18,Female,White,0,45,0.029031362813036626
15,18,Female,White,0,46,0.04268127627855183
15,18,Female,White,0,47,0.021409043033984314
15,18,Female,White,0,48,0.04274269774434071
15,18,Female,White,0,49,0.04328014768116616
15,18,Female,White,0,50,0.02347318184443221
15,18,Female,White,0,51,0.04918439883170124
15,18,Female,White,0,53,0.042863846015112554
15,18,Female,White,0,54,0.012938737609635877
15,18,Female,White,0,55,0.026717511189462733
15,18,Female,White,0,56,0.04550634892455083
15,18,Female,White,1,1,0.0004503252392539839
15,18,Female,White,1,2,0.0016254880406508193
15,18,Female,White,1,4,0.0009534147424198044
15,18,Female,White,1,5,0.0005799482795638628
15,18,Female,White,1,6,0.0014044574561613281
15,18,Female,White,1,8,0.001422674435822035
15,18,Female,White,1,9,0.0012375304570431786
15,18,Female,White,1,10,0.0007138498303520157
15,18,Female,White,1,11,0.003994633692679607
15,18,Female,White,1,12,0.0012787201218427426
15,18,Female,White,1,13,0.0007881207074727899
15,18,Female,White,1,15,0.0018767746189726126
15,18,Female,White,1,16,0.0008227403752179134
15,18,Female,White,1,17,0.0009411626941295485
15,18,Female,White,1,18,0.0007549975294551202
15,18,Female,White,1,19,0.0006234611359431293
15,18,Female,White,1,20,0.0008607941825621246
15,18,Female,White,1,21,0.000504589621241726
15,18,Female,White,1,22,0.0004461771715208309
15,18,Female,White,1,23,0.0006841643879454271
15,18,Female,White,1,24,0.0014027231046608516
15,18,Female,White,1,25,0.0013021998085068181
15,18,Female,White,1,26,0.0010547862949970904
15,18,Female,White,1,27,0.0007357978853560484
15,18,Female,White,1,28,0.0002980714334371641
15,18,Female,White,1,29,0.0007680127137402954
15,18,Female,White,1,30,0.0007572501318168646
15,18,Female,White,1,31,0.001105243222708354
15,18,Female,White,1,32,0.0009101415959468176
15,18,Female,White,1,33,0.0009807958093310338
15,18,Female,White,1,34,0.0011147800317555824
15,18,Female,White,1,35,0.0007979232087512466
15,18,Female,White,1,36,0.0012282112684130603
15,18,Female,White,1,37,0.0008084809317585998
15,18,Female,White,1,38,0.00031403650344852225
15,18,Female,White,1,39,0.0006992966743092504
15,18,Female,White,1,40,0.0005292359122913612
15,18,Female,White,1,41,0.0011035403558019117
15,18,Female,White,1,42,0.0005456769224743154
15,18,Female,White,1,44,0.00040341057651348836
15,18,Female,White,1,45,0.0006895539519309884
15,18,Female,White,1,46,0.001443267328711881
15,18,Female,White,1,47,0.0008449257223092735
15,18,Female,White,1,48,0.0010512937790861218
15,18,Female,White,1,49,0.0022969182105259545
15,18,Female,White,1,50,0.0024617313339400488
15,18,Female,White,1,51,0.0013160527559397041
15,18,Female,White,1,53,0.0012641780905172666
15,18,Female,White,1,54,0.0003481073827719063
15,18,Female,White,1,55,0.0005820969747048101
15,18,Female,White,1,56,0.0013628478309524559
15,18,Male,AIAN,0,1,0.0019068919945306915
15,18,Male,AIAN,0,2,0.001968308997140865
15,18,Male,AIAN,0,4,0.0008172394262274391
15,18,Male,AIAN,0,5,0.0
15,18,Male,AIAN,0,6,0.006527437981278135
15,18,Male,AIAN,0,8,0.0022882703934368294
15,18,Male,AIAN,0,9,0.002860337991796037
15,18,Male,AIAN,0,10,0.001968308997140865
15,18,Male,AIAN,0,11,0.0
15,18,Male,AIAN,0,12,0.00438585158742059
15,18,Male,AIAN,0,13,0.0008667690884230414
15,18,Male,AIAN,0,15,0.001968308997140865
15,18,Male,AIAN,0,16,0.0
15,18,Male,AIAN,0,17,0.0017162027950776222
15,18,Male,AIAN,0,18,0.0
15,18,Male,AIAN,0,19,0.00038137839890613824
15,18,Male,AIAN,0,20,0.0019068919945306915
15,18,Male,AIAN,0,21,0.0
15,18,Male,AIAN,0,22,0.0009534459972653457
15,18,Male,AIAN,0,23,0.0
15,18,Male,AIAN,0,24,0.0006356306648435637
15,18,Male,AIAN,0,25,0.0011123536634762366
15,18,Male,AIAN,0,26,0.0008172394262274391
15,18,Male,AIAN,0,27,0.001191807496581682
15,18,Male,AIAN,0,28,0.001968308997140865
15,18,Male,AIAN,0,29,0.005720675983592074
15,18,Male,AIAN,0,30,0.001968308997140865
15,18,Male,AIAN,0,31,0.003813783989061383
15,18,Male,AIAN,0,32,0.0011441351967184147
15,18,Male,AIAN,0,33,0.0
15,18,Male,AIAN,0,34,0.0008801039974757036
15,18,Male,AIAN,0,35,0.001968308997140865
15,18,Male,AIAN,0,36,0.0007561813081759639
15,18,Male,AIAN,0,37,0.0006356306648435639
15,18,Male,AIAN,0,38,0.0
15,18,Male,AIAN,0,39,0.001525513595624553
15,18,Male,AIAN,0,40,0.001968308997140865
15,18,Male,AIAN,0,41,0.0006356306648435639
15,18,Male,AIAN,0,42,0.00042375377656237584
15,18,Male,AIAN,0,44,0.001968308997140865
15,18,Male,AIAN,0,45,0.00023836149931633644
15,18,Male,AIAN,0,46,0.001968308997140865
15,18,Male,AIAN,0,47,0.0012712613296871277
15,18,Male,AIAN,0,48,0.0007945383310544546
15,18,Male,AIAN,0,49,0.00031781533242178193
15,18,Male,AIAN,0,50,0.0
15,18,Male,AIAN,0,51,0.0012258591393411588
15,18,Male,AIAN,0,53,0.0012134767237922581
15,18,Male,AIAN,0,54,0.001968308997140865
15,18,Male,AIAN,0,55,0.011653228855465334
15,18,Male,AIAN,0,56,0.001968308997140865
15,18,Male,AIAN,1,1,0.00032770995671884854
15,18,Male,AIAN,1,2,3.802692801723024e-05
15,18,Male,AIAN,1,4,0.0004119488854132646
15,18,Male,AIAN,1,5,0.0002719665631543773
15,18,Male,AIAN,1,6,0.0012472445756790385
15,18,Male,AIAN,1,8,0.0005281138214475884
15,18,Male,AIAN,1,9,0.000833263728702487
15,18,Male,AIAN,1,10,0.0005867359983171358
15,18,Male,AIAN,1,11,0.0018065292579764445
15,18,Male,AIAN,1,12,0.001087043432142895
15,18,Male,AIAN,1,13,0.00063652591930109
15,18,Male,AIAN,1,15,0.0012345196727597538
15,18,Male,AIAN,1,16,0.00023924106204444096
15,18,Male,AIAN,1,17,0.0008246019435808397
15,18,Male,AIAN,1,18,0.0004638385932642222
15,18,Male,AIAN,1,19,0.0057881765851683815
15,18,Male,AIAN,1,20,0.00033454245518082306
15,18,Male,AIAN,1,21,0.0004701925465966088
15,18,Male,AIAN,1,22,0.0008769221319750684
15,18,Male,AIAN,1,23,0.00027749547681603343
15,18,Male,AIAN,1,24,0.0008263198642966329
15,18,Male,AIAN,1,25,0.0009825205860357926
15,18,Male,AIAN,1,26,0.0011709173876528348
15,18,Male,AIAN,1,27,0.00036972781190713525
15,18,Male,AIAN,1,28,0.0001910185417664596
15,18,Male,AIAN,1,29,0.0004051641552861195
15,18,Male,AIAN,1,30,0.00012638270529053314
15,18,Male,AIAN,1,31,0.00038716782431647803
15,18,Male,AIAN,1,32,0.0003008501011537152
15,18,Male,AIAN,1,33,0.0008390324775935041
15,18,Male,AIAN,1,34,0.0009542546876786325
15,18,Male,AIAN,1,35,4.1661499222439436e-05
15,18,Male,AIAN,1,36,0.003144188326859766
15,18,Male,AIAN,1,37,0.0008173294503986473
15,18,Male,AIAN,1,38,5.585039314525038e-05
15,18,Male,AIAN,1,39,0.0004438908361924061
15,18,Male,AIAN,1,40,0.000361006261336918
15,18,Male,AIAN,1,41,0.0024244769644747354
15,18,Male,AIAN,1,42,0.0017340725597612635
15,18,Male,AIAN,1,44,0.0005876585391949929
15,18,Male,AIAN,1,45,0.00037726280467333817
15,18,Male,AIAN,1,46,2.8355271294136677e-05
15,18,Male,AIAN,1,47,0.00045467517238552966
15,18,Male,AIAN,1,48,0.0016941344103673457
15,18,Male,AIAN,1,49,0.0015761046077243466
15,18,Male,AIAN,1,50,0.0005099827427233245
15,18,Male,AIAN,1,51,0.001762501818813141
15,18,Male,AIAN,1,53,0.0007376454629048765
15,18,Male,AIAN,1,54,0.0006199747371380573
15,18,Male,AIAN,1,55,0.00022993708042158025
15,18,Male,AIAN,1,56,0.0001226655668996351
15,18,Male,Asian,0,1,0.010462041836824058
15,18,Male,Asian,0,2,0.0313246317071955
15,18,Male,Asian,0,4,0.019766777265250144
15,18,Male,Asian,0,5,0.014548952925075968
15,18,Male,Asian,0,6,0.017678497493884813
15,18,Male,Asian,0,8,0.016879262884259692
15,18,Male,Asian,0,9,0.017840009007793915
15,18,Male,Asian,0,10,0.012004550300452515
15,18,Male,Asian,0,11,0.035875084249216496
15,18,Male,Asian,0,12,0.021918296106899555
15,18,Male,Asian,0,13,0.012529496329851623
15,18,Male,Asian,0,15,0.02299097769491279
15,18,Male,Asian,0,16,0.012071512488612535
15,18,Male,Asian,0,17,0.014746870046863347
15,18,Male,Asian,0,18,0.015307165751457828
15,18,Male,Asian,0,19,0.008500995036784049
15,18,Male,Asian,0,20,0.026925135631237822
15,18,Male,Asian,0,21,0.009602605219531324
15,18,Male,Asian,0,22,0.010967752228220896
15,18,Male,Asian,0,23,0.013698489430098028
15,18,Male,Asian,0,24,0.01756320934622359
15,18,Male,Asian,0,25,0.022669348712453446
15,18,Male,Asian,0,26,0.01886535101298054
15,18,Male,Asian,0,27,0.014701847844877994
15,18,Male,Asian,0,28,0.006491457354581777
15,18,Male,Asian,0,29,0.016256973588488675
15,18,Male,Asian,0,30,0.011577048401251877
15,18,Male,Asian,0,31,0.013367564042713125
15,18,Male,Asian,0,32,0.013124167346611352
15,18,Male,Asian,0,33,0.016411511338063976
15,18,Male,Asian,0,34,0.01712586962595626
15,18,Male,Asian,0,35,0.03173946272335401
15,18,Male,Asian,0,36,0.018340423343081995
15,18,Male,Asian,0,37,0.020201321720722105
15,18,Male,Asian,0,38,0.010272401052728688
15,18,Male,Asian,0,39,0.012917105345203203
15,18,Male,Asian,0,40,0.009041813710944438
15,18,Male,Asian,0,41,0.029224651456339096
15,18,Male,Asian,0,42,0.01261602736385064
15,18,Male,Asian,0,44,0.01611686343475828
15,18,Male,Asian,0,45,0.014281380516321105
15,18,Male,Asian,0,46,0.008555245164651209
15,18,Male,Asian,0,47,0.014244994258975291
15,18,Male,Asian,0,48,0.01614172524226252
15,18,Male,Asian,0,49,0.031118225670156936
15,18,Male,Asian,0,50,0.014955585872813506
15,18,Male,Asian,0,51,0.018426265737205412
15,18,Male,Asian,0,53,0.02336617993790872
15,18,Male,Asian,0,54,0.006697584857747618
15,18,Male,Asian,0,55,0.011691423148814942
15,18,Male,Asian,0,56,0.012417499059622479
15,18,Male,Asian,1,1,0.001019823391190897
15,18,Male,Asian,1,2,0.00088391397149075
15,18,Male,Asian,1,4,0.0016118589460844095
15,18,Male,Asian,1,5,0.0006092194183819199
15,18,Male,Asian,1,6,0.001415909949815174
15,18,Male,Asian,1,8,0.001668580814298019
15,18,Male,Asian,1,9,0.0012885416476495228
15,18,Male,Asian,1,10,0.0013052313138308738
15,18,Male,Asian,1,11,0.0021476418856237445
15,18,Male,Asian,1,12,0.0020807746882692524
15,18,Male,Asian,1,13,0.0012672790652808786
15,18,Male,Asian,1,15,0.001300714743799129
15,18,Male,Asian,1,16,0.0007679476967565555
15,18,Male,Asian,1,17,0.0014096875633641702
15,18,Male,Asian,1,18,0.001103578859664006
15,18,Male,Asian,1,19,0.0025729767084269567
15,18,Male,Asian,1,20,0.0012402170969719353
15,18,Male,Asian,1,21,0.0010156272579565637
15,18,Male,Asian,1,22,0.0007376015987787806
15,18,Male,Asian,1,23,0.0007976060466183716
15,18,Male,Asian,1,24,0.0016149701473603072
15,18,Male,Asian,1,25,0.0017638577364144188
15,18,Male,Asian,1,26,0.001587674644157664
15,18,Male,Asian,1,27,0.0010028298186080236
15,18,Male,Asian,1,28,0.00043129895930193687
15,18,Male,Asian,1,29,0.0013977062777504486
15,18,Male,Asian,1,30,0.0008953282017153986
15,18,Male,Asian,1,31,0.0011189422455608765
15,18,Male,Asian,1,32,0.0016557076292380611
15,18,Male,Asian,1,33,0.0009972825948407638
15,18,Male,Asian,1,34,0.0012143602931429837
15,18,Male,Asian,1,35,0.0017302110684987281
15,18,Male,Asian,1,36,0.0014971232126218727
15,18,Male,Asian,1,37,0.001185901193943755
15,18,Male,Asian,1,38,0.0008178265235163956
15,18,Male,Asian,1,39,0.0013143292569271238
15,18,Male,Asian,1,40,0.000629501150235622
15,18,Male,Asian,1,41,0.0020104177618896152
15,18,Male,Asian,1,42,0.001211085313269695
15,18,Male,Asian,1,44,0.0008618485652136531
15,18,Male,Asian,1,45,0.0013327794717805659
15,18,Male,Asian,1,46,0.0009583354639179884
15,18,Male,Asian,1,47,0.0012955366716610526
15,18,Male,Asian,1,48,0.001349921189829263
15,18,Male,Asian,1,49,0.0030023710352910997
15,18,Male,Asian,1,50,0.0007715241173273602
15,18,Male,Asian,1,51,0.0019624120036144483
15,18,Male,Asian,1,53,0.0018990334210435512
15,18,Male,Asian,1,54,0.0005656808787603009
15,18,Male,Asian,1,55,0.0012980736468205737
15,18,Male,Asian,1,56,0.0007647431436399126
15,18,Male,Black,0,1,0.01653231012932655
15,18,Male,Black,0,2,0.024968367053386238
15,18,Male,Black,0,4,0.011846978129286046
15,18,Male,Black,0,5,0.009706891695563147
15,18,Male,Black,0,6,0.020729251639731775
15,18,Male,Black,0,8,0.019960906880030764
15,18,Male,Black,0,9,0.0230739556388345
15,18,Male,Black,0,10,0.009903752436382992
15,18,Male,Black,0,11,0.020707113522426466
15,18,Male,Black,0,12,0.01846344424819088
15,18,Male,Black,0,13,0.011385190079673995
15,18,Male,Black,0,15,0.0234755200984711
15,18,Male,Black,0,16,0.014171674595716732
15,18,Male,Black,0,17,0.016454912986239006
15,18,Male,Black,0,18,0.013292380934163269
15,18,Male,Black,0,19,0.010366602407925758
15,18,Male,Black,0,20,0.00912444565301034
15,18,Male,Black,0,21,0.008438545033268002
15,18,Male,Black,0,22,0.01356349370928849
15,18,Male,Black,0,23,0.008740908645736957
15,18,Male,Black,0,24,0.022983954836732757
15,18,Male,Black,0,25,0.020034728289376347
15,18,Male,Black,0,26,0.013596531365108279
15,18,Male,Black,0,27,0.02726534355832292
15,18,Male,Black,0,28,0.007791161929396175
15,18,Male,Black,0,29,0.007680823520312361
15,18,Male,Black,0,30,0.010758049002477316
15,18,Male,Black,0,31,0.010480026250933139
15,18,Male,Black,0,32,0.012528523541479422
15,18,Male,Black,0,33,0.01226922215017552
15,18,Male,Black,0,34,0.017395230819224495
15,18,Male,Black,0,35,0.029131722604343078
15,18,Male,Black,0,36,0.01734890496575819
15,18,Male,Black,0,37,0.01863713395064371
15,18,Male,Black,0,38,0.043621634881096494
15,18,Male,Black,0,39,0.009848252326183823
15,18,Male,Black,0,40,0.015272346172802667
15,18,Male,Black,0,41,0.016596503609260994
15,18,Male,Black,0,42,0.010834391112306026
15,18,Male,Black,0,44,0.01076753854155493
15,18,Male,Black,0,45,0.027088880860932384
15,18,Male,Black,0,46,0.015865615767444205
15,18,Male,Black,0,47,0.009887348304408712
15,18,Male,Black,0,48,0.01865678062998415
15,18,Male,Black,0,49,0.015594801092771308
15,18,Male,Black,0,50,0.00843901138005072
15,18,Male,Black,0,51,0.020734409518547655
